ap1,ap2,ap3,ap4,ap5
987.8,988.1,1001.2,1007.0,1000.1
987.7,988.0,1001.2,1006.9,1000.1
987.7,988.1,1001.1,1006.9,1000.1
987.7,988.0,1001.0,1006.9,1000.0
987.7,988.0,1001.0,1006.9,999.9
987.7,988.0,1001.1,1006.9,1000.0
987.7,988.0,1001.1,1006.9,999.9
987.6,988.0,1001.0,1006.9,999.9
987.6,988.0,1000.9,1006.8,999.8
987.6,987.9,1000.9,1006.8,999.8
987.5,987.8,1000.9,1006.8,999.8
987.6,987.7,1000.9,1006.8,999.7
987.6,987.7,1000.8,1006.8,999.6
987.5,987.6,1000.7,1006.7,999.5
987.3,987.5,1000.6,1006.6,999.5
987.3,987.5,1000.5,1006.5,999.3
987.1,987.5,1000.4,1006.5,999.4
987.2,987.5,1000.5,1006.5,999.4
987.2,987.5,1000.5,1006.5,999.4
987.2,987.4,1000.4,1006.5,999.3
987.1,987.5,1000.3,1006.5,999.3
987.1,987.5,1000.3,1006.4,999.3
987.1,987.6,1000.3,1006.4,999.4
987.2,987.7,1000.3,1006.4,999.4
987.2,987.8,1000.4,1006.4,999.4
987.3,987.8,1000.4,1006.5,999.5
987.4,987.9,1000.4,1006.5,999.5
987.4,988.0,1000.5,1006.6,999.5
987.4,988.0,1000.5,1006.7,999.6
987.4,988.1,1000.5,1006.8,999.6
987.4,988.2,1000.6,1006.8,999.8
987.6,988.3,1000.7,1006.9,999.9
987.6,988.5,1000.8,1007.0,1000.0
987.7,988.5,1000.9,1006.9,1000.1
987.9,988.6,1001.0,1007.0,1000.1
987.9,988.6,1001.1,1007.0,1000.2
988.0,988.6,1001.2,1007.1,1000.2
988.0,988.6,1001.2,1007.2,1000.3
988.1,988.7,1001.3,1007.3,1000.4
988.2,988.9,1001.4,1007.5,1000.6
988.3,988.8,1001.5,1007.8,1000.7
988.4,989.1,1001.7,1008.0,1000.8
988.6,989.2,1001.9,1008.0,1001.1
988.8,989.4,1002.1,1008.2,1001.3
989.0,989.5,1002.2,1008.4,1001.4
989.0,989.7,1002.2,1008.3,1001.5
989.2,989.7,1002.4,1008.4,1001.6
989.3,989.9,1002.5,1008.5,1001.6
989.3,989.9,1002.6,1008.5,1001.7
989.4,989.9,1002.8,1008.7,1001.8
989.6,990.0,1002.9,1008.8,1001.8
989.6,990.1,1002.9,1008.9,1002.0
989.7,990.2,1003.1,1009.0,1002.1
989.7,990.3,1003.1,1009.0,1002.2
989.8,990.3,1003.1,1009.1,1002.1
989.8,990.3,1003.0,1009.1,1002.1
989.8,990.3,1003.1,1009.1,1002.1
989.8,990.4,1003.1,1009.1,1002.2
989.8,990.4,1003.3,1009.1,1002.3
989.9,990.4,1003.3,1009.1,1002.2
989.9,990.4,1003.3,1009.2,1002.3
990.0,990.3,1003.4,1009.2,1002.3
990.1,990.5,1003.4,1009.3,1002.3
990.2,990.5,1003.4,1009.3,1002.4
990.2,990.6,1003.3,1009.3,1002.5
990.2,990.6,1003.4,1009.4,1002.4
990.2,990.5,1003.4,1009.4,1002.5
990.2,990.6,1003.4,1009.3,1002.5
990.2,990.6,1003.5,1009.3,1002.5
990.2,990.7,1003.5,1009.3,1002.5
990.2,990.7,1003.5,1009.4,1002.6
990.3,990.8,1003.5,1009.4,1002.6
990.3,990.7,1003.5,1009.3,1002.6
990.4,990.6,1003.5,1009.1,1002.5
990.4,990.6,1003.5,1009.1,1002.4
990.3,990.5,1003.3,1009.2,1002.4
990.2,990.4,1003.4,1009.2,1002.3
990.2,990.5,1003.3,1009.3,1002.3
990.2,990.4,1003.5,1009.3,1002.4
990.2,990.5,1003.7,1009.4,1002.5
990.3,990.5,1003.6,1009.4,1002.6
990.4,990.6,1003.6,1009.4,1002.7
990.5,990.6,1003.6,1009.4,1002.7
990.5,990.7,1003.8,1009.5,1002.8
990.5,990.8,1004.0,1009.6,1002.8
990.6,990.9,1003.9,1009.6,1003.0
990.8,991.0,1004.1,1009.7,1003.1
991.0,991.0,1004.0,1009.7,1003.1
990.9,991.0,1004.1,1009.7,1003.1
990.9,991.1,1004.1,1009.8,1003.1
990.9,991.2,1004.1,1009.8,1003.2
990.9,991.2,1004.1,1009.7,1003.1
990.9,991.1,1004.1,1009.5,1003.1
991.0,991.0,1004.0,1009.5,1003.0
991.0,990.9,1004.1,1009.5,1003.1
991.0,991.0,1004.1,1009.6,1003.0
990.9,990.9,1004.0,1009.6,1003.0
990.8,991.0,1004.0,1009.8,1003.0
990.9,991.0,1004.0,1009.9,1003.0
990.9,991.0,1004.1,1009.9,1003.0
990.9,991.1,1004.0,1010.0,1003.0
990.8,991.2,1004.2,1010.2,1003.0
990.9,991.3,1004.3,1010.4,1003.2
991.0,991.5,1004.4,1010.4,1003.3
991.2,991.7,1004.5,1010.5,1003.5
991.2,992.0,1004.5,1010.7,1003.6
991.4,992.0,1004.5,1010.9,1003.7
991.4,992.0,1004.7,1011.0,1003.8
991.4,992.0,1004.8,1011.0,1003.9
991.4,992.1,1004.9,1010.9,1003.9
991.5,992.1,1004.9,1010.8,1003.9
991.5,992.1,1004.8,1010.8,1003.8
991.5,992.0,1004.9,1010.8,1003.7
991.4,991.9,1004.9,1010.7,1003.8
991.4,992.0,1004.8,1010.5,1003.7
991.4,991.9,1004.8,1010.7,1003.7
991.5,991.9,1004.7,1010.8,1003.7
991.4,991.7,1004.8,1010.7,1003.5
991.3,991.6,1004.7,1010.7,1003.4
991.4,991.8,1004.6,1010.7,1003.4
991.3,991.9,1004.6,1010.6,1003.7
991.2,991.8,1004.4,1010.5,1003.7
991.1,991.7,1004.4,1010.6,1003.5
990.9,991.6,1004.4,1010.6,1003.5
990.8,991.6,1004.4,1010.5,1003.4
990.9,991.5,1004.5,1010.6,1003.4
990.9,991.5,1004.4,1010.5,1003.5
990.8,991.4,1004.5,1010.4,1003.4
990.7,991.5,1004.4,1010.3,1003.4
990.8,991.4,1004.2,1010.3,1003.4
990.7,991.4,1004.3,1010.2,1003.4
990.7,991.4,1004.3,1010.1,1003.4
990.7,991.4,1004.1,1010.0,1003.3
990.8,991.4,1004.1,1009.9,1003.3
990.8,991.3,1004.0,1009.9,1003.2
990.6,991.2,1004.0,1009.8,1003.1
990.5,991.1,1003.9,1009.7,1003.0
990.4,991.0,1003.7,1009.5,1002.9
990.3,990.7,1003.6,1009.4,1002.8
990.1,990.6,1003.4,1009.3,1002.5
990.1,990.5,1003.4,1009.1,1002.5
990.0,990.5,1003.3,1009.1,1002.4
990.0,990.4,1003.3,1009.0,1002.3
990.0,990.4,1003.2,1009.0,1002.2
989.9,990.3,1003.1,1008.9,1002.1
989.9,990.2,1003.0,1008.9,1002.1
989.7,990.2,1003.0,1008.8,1002.0
989.6,990.1,1002.8,1008.7,1001.9
989.6,990.0,1002.8,1008.5,1001.8
989.5,990.0,1002.7,1008.5,1001.8
989.5,989.9,1002.6,1008.5,1001.7
989.4,989.9,1002.6,1008.6,1001.7
989.4,989.8,1002.5,1008.5,1001.6
989.3,989.7,1002.4,1008.4,1001.5
989.3,989.7,1002.4,1008.4,1001.5
989.3,989.6,1002.3,1008.3,1001.4
989.2,989.5,1002.3,1008.3,1001.4
989.1,989.5,1002.2,1008.2,1001.3
989.0,989.4,1002.2,1008.1,1001.2
988.9,989.4,1002.1,1008.0,1001.2
989.0,989.3,1002.0,1008.0,1001.1
988.9,989.3,1001.9,1007.9,1001.1
988.9,989.2,1001.9,1007.9,1001.0
988.9,989.2,1001.9,1007.9,1000.9
988.8,989.2,1001.8,1007.8,1000.9
988.8,989.1,1001.8,1007.7,1000.9
988.8,989.0,1001.8,1007.7,1000.9
988.8,989.0,1001.9,1007.8,1000.9
988.9,989.1,1002.0,1007.9,1001.0
988.9,989.1,1002.1,1008.0,1001.1
989.0,989.3,1002.2,1008.1,1001.1
989.0,989.3,1002.2,1008.2,1001.2
989.0,989.4,1002.3,1008.2,1001.2
989.1,989.5,1002.4,1008.3,1001.2
989.1,989.5,1002.4,1008.3,1001.2
989.1,989.5,1002.5,1008.3,1001.3
989.2,989.5,1002.6,1008.4,1001.4
989.2,989.6,1002.6,1008.4,1001.5
989.3,989.7,1002.7,1008.4,1001.6
989.4,989.8,1002.8,1008.5,1001.7
989.6,989.9,1003.0,1008.6,1001.8
989.8,990.0,1003.1,1008.7,1002.0
989.8,990.1,1003.3,1008.7,1002.1
989.9,990.2,1003.4,1008.8,1002.3
990.0,990.3,1003.5,1009.0,1002.4
990.2,990.6,1003.6,1009.0,1002.6
990.2,990.7,1003.7,1009.2,1002.7
990.4,990.7,1003.8,1009.3,1002.9
990.5,990.9,1004.0,1009.4,1002.9
990.6,991.0,1004.0,1009.5,1002.9
990.7,991.1,1004.1,1009.7,1003.0
990.7,991.2,1004.2,1009.7,1003.1
990.7,991.2,1004.2,1009.8,1003.1
990.8,991.4,1004.3,1010.0,1003.2
990.8,991.4,1004.3,1010.0,1003.3
990.9,991.5,1004.3,1010.0,1003.4
990.9,991.4,1004.3,1010.0,1003.4
990.8,991.5,1004.2,1010.0,1003.3
990.9,991.5,1004.1,1010.1,1003.3
990.8,991.5,1004.2,1010.1,1003.3
990.9,991.5,1004.3,1010.1,1003.4
990.9,991.6,1004.2,1010.1,1003.3
990.9,991.6,1004.2,1010.1,1003.3
990.9,991.6,1004.2,1010.0,1003.4
991.0,991.6,1004.3,1010.1,1003.4
991.0,991.5,1004.3,1010.1,1003.3
991.2,991.5,1004.2,1010.0,1003.3
991.1,991.5,1004.2,1010.0,1003.3
991.1,991.5,1004.2,1010.1,1003.3
991.1,991.5,1004.2,1010.0,1003.3
991.1,991.5,1004.3,1010.0,1003.3
991.1,991.5,1004.2,1010.0,1003.3
991.0,991.5,1004.2,1010.0,1003.2
991.0,991.5,1004.2,1009.9,1003.2
991.0,991.5,1004.2,1009.9,1003.2
991.1,991.5,1004.2,1010.0,1003.2
991.0,991.5,1004.2,1010.0,1003.3
991.0,991.5,1004.2,1009.9,1003.2
991.0,991.5,1004.3,1009.9,1003.2
991.0,991.4,1004.3,1009.9,1003.3
991.1,991.5,1004.3,1010.1,1003.3
991.0,991.5,1004.2,1010.1,1003.3
991.1,991.5,1004.3,1010.0,1003.3
991.2,991.5,1004.4,1010.0,1003.4
991.2,991.5,1004.4,1010.1,1003.4
991.2,991.5,1004.5,1010.1,1003.3
991.2,991.6,1004.4,1010.2,1003.4
991.3,991.6,1004.5,1010.0,1003.4
991.3,991.5,1004.5,1010.0,1003.5
991.3,991.6,1004.5,1010.0,1003.4
991.4,991.6,1004.6,1010.0,1003.5
991.4,991.6,1004.6,1010.0,1003.5
991.4,991.6,1004.5,1010.1,1003.5
991.4,991.7,1004.5,1010.2,1003.5
991.4,991.8,1004.6,1010.2,1003.5
991.4,991.7,1004.6,1010.1,1003.6
991.6,991.9,1004.7,1010.2,1003.6
991.6,992.0,1004.6,1010.3,1003.6
991.6,992.0,1004.7,1010.3,1003.8
991.8,992.0,1004.8,1010.2,1003.8
991.9,992.0,1004.9,1010.3,1003.9
991.9,992.1,1005.0,1010.4,1003.9
991.8,992.1,1004.9,1010.4,1003.9
991.7,992.1,1004.9,1010.4,1003.9
991.8,992.2,1004.9,1010.4,1003.9
991.8,992.1,1004.9,1010.4,1003.9
991.9,992.2,1004.9,1010.4,1004.0
991.9,992.2,1004.9,1010.5,1004.0
991.9,992.2,1005.0,1010.5,1004.0
991.9,992.2,1005.0,1010.5,1004.0
991.9,992.2,1005.0,1010.5,1004.0
991.9,992.2,1005.1,1010.5,1004.0
991.9,992.2,1005.0,1010.4,1003.9
991.8,992.1,1004.9,1010.3,1003.8
991.7,992.1,1004.8,1010.3,1003.8
991.6,992.0,1004.8,1010.3,1003.7
991.6,992.0,1004.8,1010.3,1003.8
991.6,991.9,1004.7,1010.4,1003.7
991.5,991.9,1004.7,1010.4,1003.7
991.5,991.9,1004.7,1010.4,1003.7
991.5,991.8,1004.7,1010.3,1003.7
991.5,991.7,1004.7,1010.2,1003.7
991.4,991.6,1004.6,1010.1,1003.5
991.3,991.5,1004.5,1010.1,1003.4
991.1,991.5,1004.4,1010.0,1003.3
991.0,991.4,1004.2,1009.9,1003.2
990.9,991.2,1004.1,1009.6,1003.1
990.8,991.0,1004.0,1009.6,1002.9
990.7,990.8,1003.9,1009.4,1002.8
990.5,990.7,1003.8,1009.4,1002.7
990.4,990.6,1003.7,1009.3,1002.6
990.4,990.5,1003.6,1009.3,1002.6
990.3,990.4,1003.6,1009.2,1002.5
990.3,990.4,1003.5,1009.2,1002.4
990.2,990.4,1003.4,1009.1,1002.3
990.1,990.3,1003.4,1008.9,1002.3
990.0,990.3,1003.3,1008.8,1002.1
989.9,990.3,1003.2,1008.7,1002.1
989.7,989.8,1003.0,1008.3,1001.9
989.5,989.6,1002.8,1008.2,1001.7
989.3,989.4,1002.6,1008.0,1001.4
989.2,989.3,1002.4,1007.8,1001.2
989.1,989.2,1002.2,1007.7,1001.1
989.0,989.1,1002.1,1007.6,1001.0
988.8,989.0,1002.0,1007.4,1000.9
988.7,988.8,1001.8,1007.3,1000.8
988.6,988.7,1001.7,1007.2,1000.7
988.5,988.6,1001.6,1007.0,1000.6
988.5,988.5,1001.5,1006.8,1000.5
988.3,988.3,1001.4,1006.8,1000.3
988.2,988.1,1001.3,1006.8,1000.0
988.0,988.1,1001.0,1006.9,1000.1
987.8,988.1,1001.0,1006.9,1000.0
987.8,988.1,1000.9,1006.8,1000.0
987.8,988.0,1000.9,1006.6,999.9
987.9,988.1,1001.0,1006.6,1000.0
987.8,988.0,1001.0,1006.6,999.9
987.7,987.9,1000.8,1006.5,999.8
987.6,987.9,1000.8,1006.6,999.8
987.5,987.8,1000.7,1006.5,999.7
987.5,987.8,1000.7,1006.5,999.7
987.5,987.8,1000.8,1006.4,999.7
987.5,987.8,1000.7,1006.2,999.6
987.5,987.7,1000.5,1006.2,999.4
987.3,987.5,1000.4,1006.3,999.3
987.2,987.7,1000.3,1006.2,999.3
987.2,987.6,1000.3,1006.2,999.3
987.2,987.6,1000.3,1006.1,999.3
987.2,987.6,1000.2,1006.3,999.3
987.3,987.7,1000.3,1006.3,999.3
987.3,987.7,1000.3,1006.4,999.4
987.3,987.8,1000.4,1006.4,999.5
987.4,987.8,1000.5,1006.4,999.5
987.5,987.8,1000.5,1006.4,999.4
987.6,987.9,1000.5,1006.5,999.4
987.5,987.9,1000.5,1006.4,999.5
987.5,988.0,1000.6,1006.5,999.5
987.6,988.0,1000.7,1006.6,999.5
987.7,988.0,1000.7,1006.6,999.6
987.7,988.1,1000.7,1006.6,999.7
987.7,988.2,1000.8,1006.7,999.9
987.8,988.3,1001.0,1006.9,1000.0
987.8,988.5,1001.0,1007.0,1000.1
987.9,988.6,1001.1,1007.2,1000.3
988.0,988.7,1001.3,1007.5,1000.5
988.1,989.0,1001.5,1007.5,1000.6
988.3,989.0,1001.7,1007.3,1000.9
988.4,989.0,1001.8,1007.3,1000.7
988.5,989.1,1001.8,1007.3,1000.7
988.4,989.1,1001.7,1007.7,1000.7
988.4,989.1,1001.8,1007.8,1000.8
988.4,989.2,1001.9,1007.8,1001.0
988.4,989.3,1002.0,1007.9,1001.1
988.6,989.2,1002.0,1007.9,1001.0
988.7,989.5,1002.1,1008.0,1001.2
988.7,989.7,1002.1,1008.1,1001.3
988.8,989.7,1002.1,1008.3,1001.5
988.8,989.8,1002.3,1008.4,1001.5
988.9,989.8,1002.3,1008.4,1001.6
989.0,989.9,1002.3,1008.4,1001.7
989.1,989.8,1002.4,1008.4,1001.7
989.1,989.9,1002.2,1008.4,1001.7
989.2,989.9,1002.2,1008.4,1001.7
989.2,989.8,1002.4,1008.2,1001.7
989.2,989.8,1002.5,1008.0,1001.6
989.1,989.8,1002.5,1008.0,1001.6
989.1,989.7,1002.3,1008.0,1001.4
989.1,989.6,1002.3,1007.9,1001.3
989.0,989.4,1002.1,1007.8,1001.1
988.8,989.4,1001.9,1007.8,1001.1
988.8,989.2,1001.7,1007.8,1001.0
988.7,989.2,1001.8,1007.8,1000.9
988.7,989.1,1001.8,1007.9,1000.9
988.6,989.2,1001.9,1007.8,1001.0
988.5,989.1,1001.8,1007.6,1000.9
988.6,989.0,1001.8,1007.7,1000.8
988.5,989.0,1001.7,1007.5,1000.7
988.3,989.0,1001.6,1007.2,1000.7
988.4,988.9,1001.5,1007.0,1000.6
988.4,988.7,1001.4,1006.9,1000.5
988.2,988.7,1001.3,1007.0,1000.4
988.2,988.5,1001.1,1007.0,1000.2
988.1,988.3,1001.1,1006.9,1000.0
987.9,988.3,1001.0,1006.8,999.9
987.8,988.3,1001.0,1006.8,1000.0
987.9,988.3,1000.9,1006.7,1000.1
987.9,988.0,1001.0,1006.5,999.9
987.8,987.9,1001.0,1006.4,999.8
987.6,987.8,1000.9,1006.2,999.4
987.6,987.7,1000.6,1006.0,999.4
987.4,987.8,1000.5,1006.1,999.4
987.3,987.7,1000.3,1006.2,999.5
987.4,987.5,1000.4,1006.3,999.5
987.4,987.5,1000.5,1006.2,999.4
987.4,987.5,1000.5,1006.1,999.4
987.3,987.4,1000.4,1006.1,999.4
987.3,987.4,1000.4,1005.9,999.3
987.4,987.5,1000.4,1005.9,999.2
987.3,987.6,1000.4,1006.0,999.3
987.2,987.8,1000.5,1006.0,999.4
987.4,987.9,1000.5,1006.1,999.5
987.4,987.9,1000.5,1006.2,999.6
987.5,987.9,1000.5,1006.3,999.6
987.3,987.9,1000.4,1006.4,999.6
987.3,987.8,1000.4,1006.2,999.6
987.3,987.8,1000.3,1006.1,999.5
987.4,987.8,1000.3,1005.9,999.4
987.3,987.8,1000.4,1005.9,999.5
987.3,987.6,1000.4,1005.9,999.5
987.5,987.6,1000.5,1005.8,999.5
987.6,987.6,1000.5,1005.8,999.4
987.5,987.6,1000.6,1005.8,999.4
987.4,987.5,1000.5,1005.8,999.3
987.3,987.6,1000.5,1005.8,999.3
987.2,987.5,1000.5,1005.8,999.4
987.2,987.5,1000.4,1005.8,999.3
987.2,987.5,1000.5,1005.8,999.3
987.2,987.5,1000.5,1005.8,999.3
987.3,987.5,1000.5,1005.8,999.3
987.3,987.5,1000.4,1005.8,999.3
987.3,987.5,1000.5,1005.8,999.3
987.3,987.5,1000.5,1005.8,999.3
987.3,987.4,1000.4,1005.8,999.3
987.3,987.4,1000.4,1005.8,999.4
987.4,987.5,1000.5,1005.9,999.5
987.3,987.5,1000.5,1005.8,999.4
987.3,987.5,1000.4,1005.7,999.3
987.2,987.4,1000.3,1005.8,999.3
987.1,987.3,1000.1,1005.7,999.2
987.0,987.3,1000.1,1005.7,999.1
986.9,987.1,1000.0,1005.6,999.0
986.8,987.0,999.9,1005.5,998.8
986.8,986.9,1000.0,1005.4,998.8
986.7,986.8,1000.0,1005.4,998.8
986.6,986.7,999.9,1005.3,998.7
986.5,986.6,999.8,1005.2,998.6
986.5,986.6,999.8,1005.1,998.6
986.4,986.4,999.8,1005.0,998.5
986.2,986.3,999.6,1004.9,998.4
986.1,986.1,999.6,1004.9,998.4
986.1,986.0,999.5,1004.8,998.3
986.0,986.0,999.4,1004.7,998.2
985.9,986.0,999.4,1004.6,998.2
985.8,986.0,999.2,1004.6,998.1
985.5,985.9,999.2,1004.5,998.0
985.5,985.9,999.1,1004.4,997.9
985.5,985.8,999.0,1004.3,997.8
985.6,985.7,999.0,1004.2,997.7
985.5,985.7,998.8,1004.0,997.7
985.4,985.6,998.7,1004.0,997.6
985.3,985.5,998.5,1003.9,997.5
985.3,985.3,998.3,1003.8,997.3
985.3,985.2,998.2,1003.6,997.3
985.1,985.2,998.2,1003.5,997.3
985.1,985.2,998.2,1003.5,997.3
985.1,985.0,998.0,1003.3,997.1
985.0,985.0,998.0,1003.2,997.0
984.9,985.0,997.8,1003.2,996.9
984.8,985.0,997.8,1003.2,996.9
984.7,984.9,997.7,1003.1,996.8
984.6,985.0,997.7,1003.0,996.7
984.5,984.9,997.6,1002.9,996.8
984.5,984.8,997.5,1002.8,996.7
984.5,984.8,997.3,1002.8,996.6
984.4,984.8,997.3,1002.7,996.5
984.3,984.8,997.3,1002.6,996.4
984.1,984.7,997.1,1002.5,996.3
984.1,984.6,997.1,1002.4,996.2
984.0,984.5,996.9,1002.4,996.1
983.9,984.3,996.8,1002.4,996.1
983.8,984.3,996.8,1002.3,996.1
983.8,984.2,996.7,1002.2,996.0
983.8,984.1,996.8,1002.1,996.0
983.7,984.0,996.7,1002.1,995.8
983.6,983.9,996.6,1002.0,995.7
983.5,983.9,996.5,1001.9,995.6
983.5,983.8,996.4,1001.9,995.5
983.5,983.8,996.3,1001.9,995.5
983.5,983.8,996.3,1001.9,995.4
983.4,983.7,996.2,1001.9,995.4
983.5,983.7,996.3,1001.8,995.4
983.4,983.8,996.3,1001.8,995.4
983.4,983.8,996.2,1002.0,995.4
983.5,983.9,996.3,1002.1,995.4
983.5,983.9,996.4,1002.2,995.5
983.5,983.9,996.5,1002.3,995.6
983.5,984.0,996.6,1002.3,995.6
983.5,984.0,996.6,1002.3,995.6
983.5,984.0,996.6,1002.2,995.6
983.7,984.0,996.6,1002.1,995.7
983.8,983.9,996.6,1002.1,995.7
983.8,984.0,996.7,1002.2,995.8
983.9,984.1,996.8,1002.3,995.8
983.8,984.0,996.8,1002.3,995.8
983.9,984.0,996.9,1002.4,995.8
983.9,984.1,996.9,1002.4,995.8
983.8,984.1,996.9,1002.5,995.8
983.8,984.2,996.9,1002.5,995.8
983.9,984.1,997.0,1002.6,995.9
983.9,984.2,996.9,1002.6,995.9
983.8,984.2,996.8,1002.6,996.0
983.8,984.1,996.8,1002.5,996.0
983.8,984.0,996.8,1002.5,995.9
983.8,984.0,996.9,1002.5,995.9
983.8,984.1,996.9,1002.5,995.9
983.8,984.2,996.9,1002.4,995.9
983.8,984.4,996.9,1002.5,996.0
983.8,984.4,996.8,1002.5,995.9
983.8,984.2,996.8,1002.5,996.0
983.8,984.1,996.7,1002.5,995.9
983.7,984.0,996.7,1002.5,995.9
983.6,983.9,996.8,1002.4,995.7
983.4,983.8,996.8,1002.4,995.6
983.3,983.7,996.8,1002.2,995.6
983.3,983.7,996.5,1002.1,995.5
983.1,983.6,996.4,1001.9,995.4
983.0,983.4,996.4,1001.8,995.3
982.9,983.3,996.3,1001.7,995.2
982.7,983.0,996.0,1001.5,995.1
982.6,982.9,995.8,1001.3,994.9
982.5,982.8,995.7,1001.2,994.6
982.2,982.7,995.5,1001.0,994.5
982.0,982.5,995.3,1000.8,994.3
982.0,982.3,995.3,1000.9,994.2
981.8,982.1,995.2,1000.8,994.1
981.7,982.0,995.1,1000.7,994.1
981.6,982.0,994.9,1000.7,993.9
981.4,981.9,994.9,1000.6,993.8
981.4,982.0,994.8,1000.4,993.8
981.4,982.1,994.6,1000.3,993.7
981.5,982.2,994.6,1000.2,993.8
981.6,982.2,994.6,1000.3,993.8
981.5,982.1,994.7,1000.4,993.8
981.4,982.0,994.9,1000.4,993.8
981.4,981.9,995.0,1000.5,993.8
981.5,981.9,994.9,1000.5,993.9
981.5,982.0,994.8,1000.6,994.0
981.6,982.0,994.8,1000.6,993.9
981.5,982.1,994.8,1000.7,993.9
981.5,982.1,994.8,1000.6,993.9
981.5,982.0,994.9,1000.6,993.8
981.4,982.0,994.9,1000.6,993.8
981.5,982.0,994.9,1000.6,993.9
981.5,982.0,994.9,1000.7,993.9
981.6,982.0,994.9,1000.7,993.9
981.6,982.2,994.9,1000.7,993.9
981.7,982.3,994.9,1000.8,994.0
981.7,982.4,995.0,1001.0,994.0
981.7,982.4,995.0,1001.1,994.3
981.9,982.6,995.3,1001.2,994.3
981.9,982.6,995.4,1001.2,994.4
981.9,982.7,995.4,1001.3,994.5
981.8,982.7,995.3,1001.3,994.5
981.8,982.5,995.4,1001.1,994.4
981.7,982.5,995.3,1001.1,994.2
981.8,982.6,995.3,1001.2,994.3
981.8,982.5,995.3,1001.2,994.2
981.8,982.6,995.3,1001.1,994.3
981.8,982.5,995.3,1001.1,994.4
981.9,982.5,995.3,1001.1,994.3
981.8,982.5,995.3,1001.2,994.3
981.8,982.5,995.2,1001.2,994.3
981.7,982.4,995.2,1001.2,994.2
981.7,982.4,995.2,1001.1,994.2
981.7,982.4,995.2,1001.0,994.1
981.6,982.3,995.1,1000.9,993.9
981.6,982.2,995.0,1000.9,993.9
981.5,982.0,995.0,1000.9,993.8
981.3,981.8,994.8,1000.7,993.7
981.1,981.7,994.6,1000.6,993.7
981.0,981.6,994.5,1000.5,993.5
980.8,981.5,994.4,1000.4,993.4
980.7,981.4,994.1,1000.3,993.2
980.7,981.4,994.0,1000.1,993.0
980.7,981.3,993.9,1000.0,993.0
980.6,981.3,993.8,999.8,992.9
980.6,981.3,993.7,999.8,992.9
980.6,981.3,993.7,999.8,992.8
980.4,981.1,993.6,999.7,992.8
980.4,981.1,993.6,999.6,992.6
980.3,981.0,993.5,999.4,992.5
980.2,980.9,993.5,999.4,992.4
980.1,980.6,993.3,999.3,992.3
980.0,980.7,993.1,999.1,992.2
980.0,980.5,993.0,999.0,992.1
979.8,980.4,992.9,998.7,991.8
979.6,980.2,992.6,998.7,991.7
979.4,980.0,992.4,998.5,991.4
979.2,979.7,992.3,998.3,991.4
979.1,979.6,992.3,998.4,991.2
978.9,979.3,992.1,998.3,991.2
978.8,979.3,992.0,998.2,991.1
978.6,979.2,991.9,998.1,990.9
978.6,979.2,991.8,998.0,990.9
978.5,979.0,991.7,998.0,990.8
978.3,978.9,991.6,997.8,990.7
978.3,978.9,991.6,997.7,990.6
978.2,978.8,991.5,997.8,990.6
978.2,978.8,991.5,997.7,990.5
978.2,978.6,991.4,997.7,990.6
978.2,978.8,991.5,997.7,990.6
978.2,978.7,991.4,997.7,990.5
978.0,978.6,991.2,997.6,990.3
977.9,978.5,991.0,997.7,990.2
977.7,978.4,990.9,997.8,990.1
977.6,978.4,991.0,997.6,990.1
977.6,978.4,990.9,997.5,990.0
977.5,978.3,990.8,997.3,989.9
977.4,978.4,990.8,997.2,989.8
977.4,978.4,990.9,997.3,989.8
977.4,978.3,990.8,997.4,989.7
977.3,978.1,990.9,997.4,989.7
977.3,978.1,991.0,997.4,989.7
977.5,978.2,991.2,997.4,989.8
977.6,978.4,991.2,997.4,989.9
977.6,978.3,991.1,997.4,989.8
977.6,978.3,991.1,997.4,989.8
977.7,978.4,991.1,997.5,989.9
977.7,978.6,991.1,997.6,990.0
977.9,978.7,991.2,997.7,990.2
977.9,978.8,991.2,997.7,990.3
978.1,978.9,991.3,997.8,990.3
978.0,978.9,991.4,998.0,990.4
978.1,979.0,991.6,998.1,990.6
978.4,979.2,991.8,998.3,990.7
978.6,979.4,992.1,998.3,990.9
978.8,979.5,992.2,998.3,991.2
978.9,979.7,992.4,998.4,991.4
979.1,979.9,992.7,998.6,991.5
979.3,980.0,992.6,998.7,991.7
979.3,980.3,992.5,998.8,991.8
979.5,980.4,992.7,999.0,992.0
979.6,980.5,992.7,999.0,992.0
979.6,980.6,993.3,999.1,992.1
979.9,980.9,993.3,999.3,992.1
980.0,980.9,993.3,999.3,992.2
980.0,980.8,993.3,999.3,992.2
980.3,981.0,993.3,999.6,992.8
980.5,981.1,993.4,999.8,992.9
980.6,981.2,993.7,999.9,993.1
980.7,981.7,993.8,999.9,993.2
980.8,981.7,993.9,1000.2,993.3
980.9,981.8,994.1,1000.3,993.4
981.0,981.9,994.1,1000.4,993.5
981.0,981.9,994.1,1000.5,993.5
981.2,982.1,994.5,1000.6,993.5
981.3,982.0,994.7,1000.7,993.6
981.3,982.1,994.8,1000.8,993.6
981.5,982.1,994.8,1000.9,993.6
981.6,982.1,994.9,1000.9,993.6
981.7,982.2,995.0,1001.0,994.0
981.7,982.2,995.2,1001.1,994.1
981.9,982.3,995.2,1001.2,994.3
982.0,982.5,995.3,1001.3,994.5
