,t1,t2,t3,t4,t5,ap1,ap2,ap3,ap4,ap5,sp1,sp2,sp3,sp4,sp5,ws1,ws2,ws3,ws4,ws5,wd1,wd2,wd3,wd4,wd5,h1,h2,h3,h4,h5,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18
4677,25.3,27.2,26.6,26.1,25.7,986.6,986.6,999.5,1005.2,998.4,1005.9,1006.0,1005.8,1006.3,1006.7,0.9,0.6,1.9,1.7,2.2,64.2,37.7,180.8,294.7,165.0,50.1,63.8,52.5,58.7,50.1,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,9.97,,,,,,,,,,,,,,,,,,,40.5
4678,25.9,27.4,26.4,25.6,25.9,986.5,986.5,999.5,1005.1,998.3,1006.0,1005.9,1005.8,1006.2,1006.6,0.6,0.7,1.8,1.3,0.9,26.5,125.5,101.3,285.4,280.0,52.4,60.7,53.1,55.7,49.6,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,10.56,,,,,,,,,,,,,,,,,,,41.0
4679,25.9,27.6,27.0,26.1,25.7,986.5,986.4,999.4,1005.0,998.3,1005.8,1005.8,1005.7,1006.2,1006.5,2.1,1.2,1.9,1.2,2.3,52.7,355.1,202.1,277.2,255.3,52.0,60.0,51.3,55.6,48.0,0.0,0.0,0.0,0.0,0.0,11.06,0.0,0.0,0.0,11.17,,,,,,,,,,,,,,,,,,,41.5
4680,26.8,27.4,26.4,26.4,27.4,986.4,986.2,999.4,1005.0,998.2,1005.9,1005.4,1005.6,1006.1,1006.5,0.2,0.8,2.4,1.7,2.0,26.2,84.9,233.4,224.9,296.6,51.2,61.9,48.8,56.4,48.5,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,11.45,,,,,,,,,,,,,,,,,,,41.0
4681,27.1,27.5,27.3,26.8,27.3,986.3,986.2,999.3,1004.8,998.1,1005.7,1005.5,1005.5,1006.0,1006.3,1.2,0.2,3.9,1.8,1.5,67.1,235.4,265.6,285.6,236.0,49.7,55.9,47.1,56.2,47.4,0.0,0.0,0.0,0.0,0.0,12.07,0.0,0.0,0.0,11.87,,,,,,,,,,,,,,,,,,,41.0
4682,27.4,27.6,26.5,26.1,26.2,986.2,986.1,999.2,1004.7,998.1,1005.6,1005.5,1005.4,1006.0,1006.2,1.4,1.7,2.7,2.4,1.9,356.0,291.1,249.3,272.5,326.0,50.0,58.5,51.9,56.4,52.6,0.0,0.0,0.0,0.0,0.0,12.32,0.0,0.0,0.0,12.36,,,,,,,,,,,,,,,,,,,40.0
4683,26.8,27.7,26.7,26.6,25.7,986.1,986.1,999.0,1004.6,998.0,1005.4,1005.5,1005.3,1005.9,1006.1,1.2,2.1,1.7,1.5,0.7,37.1,242.8,285.7,282.9,294.5,51.1,54.8,53.1,52.3,52.9,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,12.9,,,,,,,,,,,,,,,,,,,40.0
4684,27.1,27.5,26.4,27.5,26.0,986.1,986.1,998.9,1004.4,997.9,1005.4,1005.5,1005.2,1005.8,1005.9,0.9,1.6,1.9,0.0,1.4,31.4,329.4,110.7,0.0,290.8,47.4,52.9,51.5,54.4,53.1,0.0,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,13.22,,,,,,,,,,,,,,,,,,,40.0
4685,27.4,27.7,27.4,25.9,26.3,985.9,986.1,998.8,1004.2,997.8,1005.2,1005.4,1005.1,1005.7,1005.7,2.0,1.1,1.2,2.8,2.3,127.5,254.4,227.2,336.6,249.0,47.8,54.3,51.9,56.0,49.5,0.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,0.0,13.74,,,,,,,,,,,,,,,,,,,39.0
4686,27.3,27.4,27.5,26.9,27.1,985.8,985.8,998.7,1004.1,997.6,1005.1,1005.1,1004.9,1005.5,1005.6,1.3,2.4,2.4,2.6,1.8,47.6,167.6,300.3,284.3,299.7,47.5,51.5,49.4,53.5,50.3,0.0,0.0,0.0,0.0,0.0,13.55,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,38.0
4687,27.4,28.0,27.5,27.2,28.3,985.7,985.6,998.6,1004.0,997.5,1005.0,1004.8,1004.8,1005.4,1005.5,1.2,1.0,1.3,1.8,2.9,4.6,66.2,229.7,328.7,205.8,48.4,52.8,47.3,54.0,48.5,0.0,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,14.51,,,,,,,,,,,,,,,,,,,38.0
4688,27.1,28.0,27.7,27.4,28.3,985.5,985.4,998.5,1003.9,997.3,1004.9,1004.6,1004.6,1005.2,1005.4,0.8,2.5,2.9,2.1,0.6,49.8,142.8,170.0,185.5,288.8,46.2,51.4,46.1,53.0,48.7,0.0,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0.0,14.88,,,,,,,,,,,,,,,,,,,38.5
4689,27.3,27.7,27.2,26.9,28.0,985.4,985.4,998.4,1003.9,997.3,1004.8,1004.6,1004.5,1005.2,1005.4,2.2,1.1,2.4,2.0,0.8,348.3,38.9,192.6,359.1,276.0,46.6,52.7,47.4,53.9,49.5,0.0,0.0,0.0,0.0,0.0,14.56,0.0,0.0,0.0,15.05,,,,,,,,,,,,,,,,,,,38.5
4690,27.1,27.6,27.4,27.7,26.9,985.3,985.4,998.3,1003.8,997.2,1004.7,1004.7,1004.4,1005.1,1005.3,1.0,0.1,0.8,2.3,1.9,298.5,252.3,334.8,345.4,351.2,44.6,51.5,50.3,55.9,48.2,0.0,0.0,0.0,0.0,0.0,14.82,0.0,0.0,0.0,15.21,,,,,,,,,,,,,,,,,,,37.0
4691,28.1,27.9,27.6,28.1,26.3,985.3,985.4,998.3,1003.8,997.2,1004.7,1004.7,1004.3,1005.1,1005.3,1.6,0.7,2.5,2.3,1.1,354.2,210.1,147.9,356.5,138.2,44.8,51.1,49.5,53.6,47.5,0.0,0.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,15.67,,,,,,,,,,,,,,,,,,,37.5
4692,27.8,28.4,27.7,28.7,26.8,985.2,985.3,998.3,1003.7,997.1,1004.7,1004.6,1004.2,1004.9,1005.2,0.8,1.5,3.0,2.7,1.6,346.6,198.6,246.1,293.8,350.6,43.4,51.9,51.7,51.9,47.1,0.0,0.0,0.0,0.0,0.0,15.39,0.0,0.0,0.0,16.27,,,,,,,,,,,,,,,,,,,36.0
4693,27.0,28.5,27.7,27.3,27.0,985.2,985.3,998.3,1003.7,997.1,1004.7,1004.6,1004.3,1004.9,1005.2,1.3,3.0,1.2,2.1,0.3,334.9,204.8,13.6,284.4,356.9,42.8,52.4,50.4,54.0,46.6,0.0,0.0,0.0,0.0,0.0,15.53,0.0,0.0,0.0,16.49,,,,,,,,,,,,,,,,,,,34.5
4694,27.1,28.0,28.2,27.4,28.4,985.2,985.2,998.2,1003.7,997.1,1004.6,1004.3,1004.3,1005.0,1005.2,1.5,1.4,1.9,1.5,1.4,350.6,209.0,318.6,338.5,273.3,45.0,51.7,45.8,54.2,47.4,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,34.0
4695,26.7,28.4,27.7,27.3,29.5,985.3,985.1,998.1,1003.7,997.0,1004.5,1004.1,1004.4,1004.8,1005.2,0.0,0.4,2.7,2.1,2.4,7.5,0.0,273.7,263.6,144.8,48.1,58.4,45.0,52.6,45.8,0.0,0.0,0.0,0.0,0.0,16.06,0.0,0.0,0.0,17.2,,,,,,,,,,,,,,,,,,,34.0
4696,26.3,28.3,29.0,26.8,27.5,985.2,985.1,998.0,1003.7,997.0,1004.4,1004.3,1004.3,1004.8,1005.2,0.0,1.1,3.0,2.2,3.7,345.5,0.0,277.9,299.3,81.0,48.1,60.2,48.9,51.8,42.6,0.0,0.0,0.0,0.0,0.0,16.63,0.0,0.0,0.0,17.42,,,,,,,,,,,,,,,,,,,33.5
4697,26.1,28.2,29.1,27.5,28.0,985.1,985.1,998.0,1003.7,996.8,1004.4,1004.3,1004.2,1004.6,1005.2,0.6,2.5,2.3,2.1,3.8,333.3,308.0,291.6,276.5,34.9,46.4,60.8,49.0,52.7,42.7,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,17.54,,,,,,,,,,,,,,,,,,,33.5
4698,24.3,28.7,28.7,27.2,28.5,985.0,985.0,997.9,1003.8,996.8,1004.3,1004.1,1004.1,1004.6,1005.3,1.0,1.2,2.0,2.4,5.7,21.9,191.0,311.7,266.1,342.3,46.8,72.7,46.4,53.3,44.5,0.0,0.0,0.0,0.0,0.0,17.35,0.0,0.0,0.0,17.95,,,,,,,,,,,,,,,,,,,33.5
4699,22.9,29.2,28.6,27.6,28.3,985.1,984.9,997.9,1003.7,996.7,1004.3,1004.0,1004.2,1004.5,1005.2,0.7,2.8,2.9,2.0,2.8,1.1,343.0,295.6,314.8,334.8,46.9,84.7,49.3,48.4,44.0,0.0,0.0,0.0,0.0,0.5,17.56,0.0,0.0,0.0,18.54,,,,,,,,,,,,,,,,,,,33.0
4700,24.0,29.5,29.3,26.9,27.4,985.0,984.9,997.8,1003.7,996.6,1004.2,1004.1,1004.1,1004.4,1005.2,0.5,1.8,2.1,2.0,2.2,355.3,112.8,273.3,290.9,353.4,46.8,85.6,48.4,48.2,43.0,0.0,0.0,0.0,0.0,0.5,17.95,0.0,0.0,0.0,19.07,,,,,,,,,,,,,,,,,,,33.0
4701,24.5,29.7,29.1,26.7,27.3,985.0,984.9,997.8,1003.7,996.5,1004.2,1004.1,1004.1,1004.3,1005.2,2.4,3.4,2.1,0.0,2.0,18.3,14.9,282.2,0.0,43.6,47.6,80.3,48.3,47.5,43.4,0.0,0.0,0.0,0.0,0.5,18.29,0.0,0.0,0.0,19.61,,,,,,,,,,,,,,,,,,,33.0
4702,24.7,29.4,29.7,26.9,27.0,985.0,984.9,997.7,1003.8,996.4,1004.0,1004.2,1004.1,1004.2,1005.3,0.4,2.0,1.8,0.6,1.5,30.1,111.9,248.9,355.5,313.7,47.6,79.4,51.4,46.7,42.2,0.0,0.0,0.0,0.0,0.5,18.79,0.0,0.0,0.0,19.98,,,,,,,,,,,,,,,,,,,33.0
4703,25.1,29.1,29.5,26.5,25.8,985.0,985.0,997.6,1003.8,996.5,1004.0,1004.4,1004.2,1004.3,1005.3,1.5,1.8,1.1,2.6,1.3,353.8,316.0,223.6,302.3,27.1,48.1,79.9,54.7,47.8,41.0,0.0,0.0,0.0,0.0,0.5,19.23,0.0,0.0,0.0,20.2,,,,,,,,,,,,,,,,,,,33.0
4704,24.9,28.7,29.6,26.1,25.3,985.1,985.0,997.5,1003.8,996.5,1003.8,1004.4,1004.3,1004.3,1005.3,2.2,1.9,1.9,1.4,1.4,296.6,312.4,245.8,284.4,34.3,49.1,78.8,58.4,48.9,40.1,0.0,0.0,0.0,0.0,0.5,19.7,0.0,0.0,0.0,20.35,,,,,,,,,,,,,,,,,,,32.5
4705,24.9,28.6,29.9,25.6,25.6,985.2,985.0,997.6,1003.7,996.5,1004.0,1004.4,1004.4,1004.3,1005.2,0.9,1.5,3.0,0.7,1.6,260.7,7.7,253.1,250.4,342.4,52.6,78.5,57.2,48.6,39.4,0.0,0.0,0.0,0.0,0.5,20.12,0.0,0.0,0.0,20.53,,,,,,,,,,,,,,,,,,,32.5
4706,25.2,28.7,30.1,25.1,26.9,985.3,985.0,997.5,1003.6,996.5,1003.9,1004.3,1004.6,1004.3,1005.1,1.3,2.0,1.5,1.2,2.6,296.6,296.7,261.7,289.5,13.5,56.4,75.0,52.5,50.2,37.6,0.0,0.0,0.0,0.0,0.5,20.52,0.0,0.0,0.0,20.72,,,,,,,,,,,,,,,,,,,32.5
4707,25.3,28.8,29.7,21.2,27.9,985.4,984.9,997.5,1003.6,996.4,1003.8,1004.1,1004.9,1004.2,1005.1,3.2,2.1,3.5,1.4,1.9,23.7,330.4,265.2,340.0,17.7,80.1,72.9,50.0,49.9,38.3,0.0,0.0,2.5,0.0,0.5,20.87,0.0,0.0,0.0,20.95,,,,,,,,,,,,,,,,,,,32.5
4708,26.3,28.8,29.9,21.1,28.1,985.4,984.7,997.4,1003.5,996.5,1003.8,1003.9,1004.9,1004.3,1005.0,3.4,2.1,1.9,1.8,1.7,11.4,353.2,248.5,312.5,55.3,86.4,69.3,43.9,51.7,38.0,0.0,0.0,2.5,0.0,0.5,21.23,0.0,0.0,0.0,21.23,,,,,,,,,,,,,,,,,,,32.5
4709,25.8,29.0,29.8,20.9,28.1,985.3,984.7,997.4,1003.4,996.3,1003.7,1003.9,1004.9,1004.1,1004.9,3.7,3.2,2.4,0.6,2.0,44.6,22.0,260.0,358.7,341.6,83.9,68.7,43.9,49.3,38.2,0.0,0.0,2.5,0.0,0.5,21.59,0.0,0.0,0.0,21.52,,,,,,,,,,,,,,,,,,,32.5
4710,26.6,28.4,30.0,21.7,28.0,985.1,984.6,997.4,1003.4,996.4,1003.8,1003.8,1004.6,1004.2,1004.9,2.7,1.2,2.2,1.8,3.1,14.3,1.1,305.4,288.0,341.7,83.5,62.2,42.9,49.7,38.8,0.0,0.0,2.5,0.0,0.5,21.8,0.0,0.0,0.0,21.62,,,,,,,,,,,,,,,,,,,32.0
4711,26.7,28.1,28.9,22.2,27.6,985.0,984.5,997.5,1003.4,996.4,1003.9,1003.7,1004.4,1004.2,1004.9,3.1,2.5,0.9,0.9,2.4,332.0,14.3,357.8,256.7,54.0,76.7,64.1,44.0,50.0,37.9,0.0,0.0,2.5,0.0,0.5,21.9,0.0,0.0,0.0,21.69,,,,,,,,,,,,,,,,,,,31.5
4712,26.7,27.8,28.8,22.1,25.1,985.0,984.9,997.5,1003.4,996.4,1003.9,1004.3,1004.4,1004.3,1004.9,2.7,1.3,0.7,2.6,2.4,356.5,355.5,295.2,318.4,74.6,78.3,61.4,60.8,51.9,37.9,0.0,0.0,2.5,0.0,0.5,21.97,0.0,0.0,0.0,21.74,,,,,,,,,,,,,,,,,,,30.5
4713,26.6,27.5,28.8,22.2,23.8,984.9,984.9,997.4,1003.2,996.5,1003.8,1004.3,1004.3,1004.4,1004.7,1.8,1.3,0.3,3.2,2.1,267.8,324.0,292.0,288.8,218.1,79.3,63.5,69.3,52.2,43.7,0.0,0.0,2.5,0.0,0.5,22.2,0.0,0.0,0.0,21.77,,,,,,,,,,,,,,,,,,,29.5
4714,26.3,27.3,28.9,22.3,23.0,984.9,984.9,997.2,1003.3,996.4,1003.6,1004.4,1004.3,1004.3,1004.8,0.8,1.5,0.6,1.4,3.1,291.4,298.3,323.5,282.3,135.0,78.3,62.6,69.6,53.6,44.5,0.0,0.0,2.5,0.0,0.5,22.46,0.0,0.0,0.0,21.8,,,,,,,,,,,,,,,,,,,29.0
4715,26.3,27.2,29.2,22.2,23.2,984.9,985.0,997.3,1003.3,996.5,1003.7,1004.5,1004.3,1004.4,1004.8,1.2,2.4,0.8,1.8,3.4,313.2,297.1,297.8,284.9,33.6,80.1,63.5,71.9,54.3,41.9,0.0,0.0,2.5,0.0,0.5,22.71,0.0,0.0,0.0,21.82,,,,,,,,,,,,,,,,,,,28.5
4716,26.1,26.8,28.7,22.3,24.0,984.8,985.1,997.3,1003.4,996.5,1003.7,1004.5,1004.2,1004.4,1004.9,2.2,1.9,1.0,1.9,4.3,264.1,267.0,320.1,312.8,156.6,77.7,63.7,70.6,60.6,44.3,0.0,0.0,2.5,0.0,0.5,22.94,0.0,0.0,0.0,21.86,,,,,,,,,,,,,,,,,,,28.0
4717,26.1,26.8,28.9,22.9,23.5,984.8,985.2,997.4,1003.4,996.7,1003.8,1004.6,1004.1,1004.6,1004.9,1.5,1.1,0.4,2.2,2.9,246.3,268.9,303.4,332.6,197.7,76.8,64.1,73.8,61.8,44.2,0.0,0.0,2.5,0.0,0.5,23.12,0.0,0.0,0.0,21.92,,,,,,,,,,,,,,,,,,,28.0
4718,26.0,26.7,28.6,23.7,23.2,984.9,985.2,997.5,1003.4,996.8,1003.9,1004.7,1004.1,1004.7,1004.9,1.1,0.7,0.7,1.7,2.5,94.4,250.3,356.9,290.2,263.3,74.9,64.5,76.2,61.8,45.3,0.0,0.0,2.5,0.0,0.5,23.28,0.0,0.0,0.0,21.97,,,,,,,,,,,,,,,,,,,27.5
4719,26.3,26.4,28.3,24.3,23.2,985.0,985.4,997.6,1003.5,997.1,1004.0,1004.9,1004.2,1005.0,1005.0,2.7,1.1,0.5,2.1,1.2,326.9,120.7,295.3,339.9,199.9,73.6,64.3,76.3,66.6,46.1,0.0,0.0,2.5,0.0,0.5,23.4,0.0,0.0,0.0,22.02,,,,,,,,,,,,,,,,,,,27.5
4720,26.2,25.8,27.7,24.1,22.7,985.2,985.6,997.7,1003.6,997.2,1004.1,1005.1,1004.4,1005.1,1005.1,1.5,1.4,0.1,2.2,0.8,0.0,169.3,37.3,338.1,153.9,74.7,63.8,75.3,68.8,47.4,0.0,0.0,2.5,0.0,0.5,23.53,0.0,0.0,0.0,22.04,,,,,,,,,,,,,,,,,,,27.0
4721,25.7,25.3,28.0,23.3,22.0,985.3,985.7,997.9,1003.8,997.3,1004.3,1005.3,1004.6,1005.3,1005.3,2.7,1.0,1.0,1.1,2.5,49.9,127.0,349.1,299.3,193.6,81.7,63.6,79.4,72.3,46.8,0.0,0.0,2.5,0.0,0.5,23.62,0.0,0.0,0.0,22.07,,,,,,,,,,,,,,,,,,,26.5
4722,25.7,25.0,28.0,22.4,21.6,985.3,985.8,998.0,1003.8,997.2,1004.4,1005.4,1004.7,1005.2,1005.3,0.3,0.8,1.1,2.0,1.5,21.5,227.4,320.7,286.7,223.2,84.6,64.6,82.8,70.9,46.4,0.0,0.0,2.5,0.0,0.5,23.7,0.0,0.0,0.0,22.1,,,,,,,,,,,,,,,,,,,26.0
4723,25.4,24.5,27.7,21.9,21.5,985.4,985.8,998.0,1003.9,997.4,1004.4,1005.5,1004.8,1005.3,1005.4,2.2,0.0,0.9,0.0,2.2,2.7,182.3,322.8,0.0,238.8,86.8,64.9,83.7,71.9,45.5,0.0,0.0,2.5,0.0,0.5,23.77,0.0,0.0,0.0,22.12,,,,,,,,,,,,,,,,,,,25.5
4724,25.2,24.1,27.7,21.7,21.2,985.5,986.2,998.0,1004.0,997.5,1004.4,1005.9,1005.0,1005.4,1005.5,0.7,0.7,0.6,1.6,1.4,317.9,144.5,305.6,293.1,127.3,85.8,66.5,84.2,72.2,45.2,0.0,0.0,2.5,0.0,0.5,23.79,0.0,0.0,0.0,22.14,,,,,,,,,,,,,,,,,,,25.5
4725,25.2,23.8,27.8,21.3,20.8,985.7,986.1,998.2,1004.1,997.6,1004.6,1005.8,1005.2,1005.5,1005.6,1.7,1.5,1.3,0.8,1.6,37.2,130.8,331.7,224.3,26.9,84.1,66.5,86.8,75.0,44.7,0.0,1.0,2.5,0.0,0.5,23.82,0.0,0.0,0.0,22.15,,,,,,,,,,,,,,,,,,,25.0
4726,25.0,23.5,28.0,20.8,21.0,985.6,986.0,998.2,1004.2,997.8,1004.6,1005.7,1005.2,1005.8,1005.7,1.5,1.7,0.8,1.9,2.0,7.1,145.7,297.1,194.5,355.7,86.5,67.1,89.2,77.4,40.2,0.0,1.5,2.5,0.0,0.5,23.84,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,24.5
4727,24.9,23.3,27.2,20.5,20.8,985.8,986.4,998.4,1004.3,997.9,1004.8,1006.1,1005.4,1005.9,1005.8,1.6,1.0,0.8,0.9,1.1,253.1,151.1,300.6,145.0,259.8,87.5,67.4,88.4,77.7,49.8,0.0,2.0,2.5,0.0,0.5,23.86,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,24.5
4728,24.7,23.2,27.0,20.2,21.0,985.9,986.4,998.5,1004.3,998.0,1004.9,1006.1,1005.5,1006.0,1005.8,2.2,1.4,1.4,2.4,1.4,360.0,143.6,259.6,113.4,266.2,87.2,68.5,88.8,77.1,51.9,0.0,2.5,2.5,0.0,0.5,23.86,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,24.0
4729,24.5,23.1,26.7,19.9,20.9,986.0,986.6,998.6,1004.4,998.0,1005.0,1006.3,1005.7,1006.0,1005.9,2.2,1.0,0.7,2.2,1.0,32.1,142.1,252.1,108.5,268.7,86.7,69.1,85.9,77.7,55.5,0.0,2.5,2.5,0.0,0.5,23.87,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,24.0
4730,24.2,23.0,26.7,20.2,20.6,986.1,986.7,998.7,1004.5,998.1,1005.1,1006.5,1005.8,1006.1,1006.0,1.4,1.0,0.3,0.0,1.0,341.3,77.9,271.3,0.0,253.9,86.2,71.8,87.3,78.1,53.6,0.0,2.5,2.5,0.0,0.5,23.87,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.5
4731,24.0,23.0,26.4,20.8,20.4,986.1,986.7,998.8,1004.6,998.1,1005.3,1006.5,1005.7,1006.1,1006.1,1.0,1.3,0.7,1.4,0.5,218.7,135.7,252.7,336.5,251.5,82.1,73.3,89.5,76.1,52.3,0.0,2.5,2.5,0.0,0.5,23.87,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.5
4732,24.1,23.0,26.2,21.2,20.4,986.5,986.7,998.9,1004.8,998.4,1005.4,1006.5,1006.0,1006.4,1006.3,1.2,1.5,1.8,0.3,2.0,232.5,167.1,227.0,265.0,259.6,82.9,73.6,87.4,75.3,53.3,0.0,2.5,2.5,0.0,0.5,23.87,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4733,23.4,23.0,25.7,20.7,20.4,986.9,986.7,999.1,1005.0,998.5,1005.6,1006.5,1006.5,1006.5,1006.5,1.5,0.4,0.9,2.2,1.0,321.6,189.7,195.3,33.4,231.9,85.4,78.6,87.8,75.1,54.0,0.0,2.5,5.5,0.0,0.5,23.87,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4734,23.2,23.0,25.7,20.1,20.0,987.0,987.2,999.2,1005.3,998.6,1005.7,1007.1,1006.7,1006.6,1006.8,0.8,0.8,1.1,1.1,3.8,289.3,170.8,130.3,349.4,238.1,84.7,82.2,89.7,74.5,54.6,0.0,2.5,8.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4735,22.0,22.8,25.7,19.3,19.8,987.2,987.3,999.3,1005.5,998.7,1005.8,1007.2,1006.8,1006.7,1007.0,1.3,0.6,0.9,1.0,3.1,66.4,157.4,131.9,324.0,172.9,91.4,86.0,91.3,76.4,54.8,0.0,2.5,9.0,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4736,21.7,22.6,25.5,19.1,19.8,987.3,987.5,999.5,1005.7,998.9,1006.0,1007.4,1006.9,1006.9,1007.2,2.5,2.2,2.0,0.1,3.6,350.3,146.9,154.7,277.7,144.1,92.6,86.1,91.7,80.0,56.4,0.0,2.5,9.0,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4737,21.6,22.5,25.5,18.8,19.9,987.5,987.7,999.6,1005.7,999.1,1006.1,1007.6,1007.2,1007.1,1007.2,1.8,2.6,0.4,0.4,2.4,61.2,151.0,154.1,302.3,151.0,93.2,85.5,88.5,79.9,56.8,0.0,2.5,10.0,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4738,21.5,22.5,25.2,18.8,19.9,987.7,987.7,999.8,1005.9,999.2,1006.3,1007.6,1007.4,1007.2,1007.4,2.0,2.4,1.0,0.4,2.3,333.2,118.6,162.0,283.9,176.5,93.9,85.1,89.3,79.6,56.2,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4739,21.3,22.4,25.0,18.6,19.9,987.7,987.7,999.9,1005.9,999.3,1006.4,1007.6,1007.4,1007.3,1007.5,2.6,2.4,1.1,0.7,3.5,340.2,106.3,152.3,352.0,148.5,93.6,85.8,87.9,79.4,55.4,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4740,21.1,22.3,24.7,18.7,19.7,987.7,987.9,1000.1,1006.0,999.5,1006.6,1007.8,1007.4,1007.5,1007.6,1.4,2.7,1.0,0.5,2.5,359.6,136.5,142.2,280.1,154.5,93.4,86.4,87.0,78.6,56.0,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,23.0
4741,21.0,22.2,24.6,18.5,19.8,987.7,987.9,1000.1,1006.0,999.6,1006.6,1007.8,1007.4,1007.6,1007.6,1.6,2.0,0.1,0.1,1.8,347.1,102.0,175.2,0.0,148.4,93.6,86.9,86.7,78.5,55.7,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.5
4742,20.9,22.2,24.5,18.5,19.6,987.7,987.8,1000.1,1006.0,999.6,1006.6,1007.7,1007.4,1007.6,1007.6,0.2,2.0,0.9,0.4,1.4,29.2,201.1,168.1,271.0,152.3,93.6,86.8,89.2,79.0,56.0,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.5
4743,20.8,22.0,24.2,18.2,19.5,987.6,987.6,1000.3,1006.0,999.4,1006.8,1007.3,1007.3,1007.4,1007.6,2.6,2.0,1.3,0.0,1.2,14.8,135.6,148.7,0.0,147.4,94.0,87.1,88.8,79.4,56.5,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.0
4744,20.5,21.9,24.3,18.0,19.7,987.7,987.8,1000.3,1006.1,999.4,1006.8,1007.7,1007.4,1007.4,1007.7,1.1,2.0,0.7,1.6,0.6,304.7,227.1,267.7,113.4,149.1,94.5,88.0,89.7,80.4,56.4,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.0
4745,20.2,21.7,24.2,17.8,19.6,987.8,987.8,1000.4,1006.1,999.4,1006.9,1007.7,1007.6,1007.5,1007.7,1.1,1.6,0.4,0.4,1.0,222.9,224.2,235.1,124.2,184.5,94.7,92.1,88.6,81.5,56.4,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.0
4746,20.1,21.7,24.1,17.7,19.5,987.9,987.7,1000.4,1006.1,999.4,1006.9,1007.4,1007.7,1007.5,1007.7,0.3,1.1,0.9,0.0,1.3,298.4,234.9,240.1,0.0,215.2,95.2,90.8,88.6,82.1,56.9,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,22.0
4747,19.9,21.7,23.8,17.7,19.1,987.6,987.7,1000.4,1006.0,999.4,1006.9,1007.5,1007.4,1007.5,1007.5,0.9,0.8,0.9,0.0,1.2,333.1,274.9,275.5,0.0,218.6,95.3,89.7,89.9,82.3,58.6,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,21.5
4748,19.9,21.6,23.6,17.7,19.2,987.6,987.7,1000.3,1006.0,999.4,1006.8,1007.5,1007.4,1007.5,1007.5,0.5,0.7,1.0,0.0,1.3,216.4,277.3,247.0,0.0,161.7,95.6,90.1,91.3,82.5,59.1,0.0,2.5,10.5,0.0,0.5,23.88,0.0,0.0,0.0,22.16,,,,,,,,,,,,,,,,,,,21.5
