wd1,wd2,wd3,wd4,wd5
39.0,0.0,0.5,255.7,277.2
31.0,0.0,0.0,0.0,256.8
0.9,0.0,292.5,0.0,252.5
0.0,0.0,234.1,0.0,252.1
0.0,0.0,149.1,106.4,250.5
38.3,3.9,136.2,124.6,209.9
358.6,7.6,0.0,128.8,255.5
238.0,295.3,0.0,0.0,261.9
238.0,292.7,330.3,0.0,268.5
217.4,270.6,321.3,0.0,269.4
168.4,254.0,0.0,146.9,253.8
166.5,252.5,257.1,148.1,246.9
180.6,261.6,2.7,0.0,254.6
238.0,279.5,0.9,0.0,277.6
167.4,285.6,106.8,0.0,199.9
232.8,302.2,36.4,150.7,225.7
261.3,314.4,209.6,0.0,244.5
100.8,294.4,318.2,0.0,177.6
191.9,53.4,39.0,0.0,257.7
256.4,295.4,267.0,0.0,231.0
210.5,347.0,216.3,190.8,223.5
211.2,331.1,156.4,0.0,210.5
161.1,283.9,153.3,0.0,129.2
154.7,259.3,172.3,105.8,326.2
74.9,222.9,107.0,235.6,0.0
240.6,216.9,188.0,128.6,161.1
233.1,320.8,158.9,150.6,142.0
186.2,340.0,193.4,47.0,190.5
337.2,278.9,188.4,0.0,284.9
215.5,283.8,155.7,149.7,323.2
214.8,271.0,283.9,0.0,306.3
215.2,312.0,206.1,0.0,298.4
248.4,340.4,152.8,0.0,26.3
258.5,202.1,25.9,336.5,317.2
244.6,244.8,64.4,0.0,36.9
258.4,299.8,10.1,291.4,33.2
284.5,286.1,326.1,279.6,345.7
245.0,268.9,339.1,296.6,313.0
192.0,297.6,13.6,275.8,23.7
241.3,264.1,352.2,340.1,330.1
199.4,279.9,35.7,319.2,332.5
191.9,279.0,300.9,331.5,310.0
176.6,295.3,292.6,355.9,328.3
150.5,269.1,318.8,335.5,335.5
195.1,296.3,324.2,298.7,341.1
182.1,280.1,334.9,283.6,288.1
224.9,284.2,356.5,285.0,308.7
213.6,269.1,337.6,279.3,332.2
231.2,273.6,38.7,338.0,358.4
229.3,270.2,354.9,346.2,50.4
198.4,267.3,339.2,356.9,45.7
230.2,325.5,30.2,352.4,62.5
224.2,269.6,112.0,342.3,68.9
244.2,283.3,15.8,219.1,48.1
225.1,314.2,121.7,317.6,321.4
225.1,317.9,94.4,345.7,53.1
236.5,293.5,96.3,20.8,20.8
222.6,304.2,78.6,32.1,87.4
237.6,25.5,116.6,8.2,60.9
194.4,336.2,121.6,16.3,82.5
232.3,21.7,120.5,11.0,96.9
200.5,359.9,112.7,350.7,49.1
202.8,53.9,78.9,352.1,54.5
203.3,6.7,74.9,294.5,338.7
194.0,329.0,82.0,331.2,100.5
185.7,300.5,119.1,281.6,132.0
184.3,282.8,126.5,0.0,231.3
205.1,315.7,107.5,0.0,242.6
207.4,14.0,89.6,266.2,233.2
205.6,348.4,109.4,0.0,185.1
226.6,348.1,107.4,247.9,166.5
214.2,284.0,118.8,265.4,165.5
216.4,312.2,115.5,277.0,211.0
1.4,303.1,123.7,273.7,240.6
342.2,260.1,128.8,284.9,242.8
347.8,257.6,81.1,270.8,194.7
266.6,0.0,82.1,257.2,199.7
343.3,274.9,356.5,274.7,179.1
318.2,253.6,318.3,255.0,280.7
339.7,261.6,0.0,247.7,264.4
357.1,244.3,69.2,0.0,0.0
257.1,0.0,305.6,0.0,254.6
354.8,260.9,0.0,0.0,232.4
354.8,257.8,0.0,0.0,0.0
56.1,266.2,0.0,0.0,232.0
0.0,258.4,0.0,0.0,244.1
345.1,262.6,0.0,276.8,0.0
246.5,0.0,210.3,287.1,0.0
15.0,0.0,0.0,285.5,314.2
215.6,0.0,0.0,0.0,247.4
0.0,251.5,0.0,265.3,344.8
244.1,261.6,230.4,234.9,314.9
217.3,260.7,0.0,0.0,294.6
227.6,251.4,0.0,270.9,321.6
275.1,297.5,0.0,254.2,277.1
336.7,0.0,228.0,0.0,351.0
0.0,0.0,36.3,0.0,345.4
218.5,0.0,3.5,0.0,321.0
246.3,265.7,356.9,250.4,330.3
214.8,258.4,112.4,309.2,0.0
327.5,292.4,212.9,311.2,335.3
41.6,273.6,129.8,0.0,334.3
0.0,279.3,141.9,0.0,284.6
17.6,276.3,0.0,0.0,327.7
0.0,103.8,0.0,0.0,312.9
238.0,251.4,0.0,270.9,312.8
271.9,262.8,56.9,280.8,319.9
125.7,260.5,5.4,0.0,0.0
253.6,268.1,78.7,0.0,0.0
0.0,245.9,301.1,0.0,334.6
0.0,0.0,135.6,0.0,344.1
0.0,0.0,0.0,0.0,299.7
235.2,270.3,0.0,0.0,317.9
260.4,0.0,0.0,284.2,327.2
215.4,0.0,0.0,285.5,0.0
0.0,0.0,0.0,249.3,0.0
0.0,0.0,0.0,0.0,329.8
165.2,0.0,151.0,0.0,0.0
324.8,280.3,0.0,0.0,316.0
0.0,204.4,0.0,0.0,0.0
0.0,291.7,0.0,0.0,0.0
0.0,289.5,0.0,0.0,0.0
275.9,286.5,0.0,0.0,301.6
0.0,221.8,0.0,0.0,277.5
0.0,66.1,0.0,0.0,0.0
21.7,48.9,0.0,0.0,304.3
29.5,26.3,0.0,242.9,276.6
0.0,13.1,89.3,0.0,0.0
255.3,25.8,0.0,0.0,293.4
238.8,303.7,146.6,0.0,252.8
0.0,273.1,208.0,310.8,0.0
0.0,131.9,0.0,0.0,289.7
203.0,69.4,0.0,0.0,0.0
0.0,40.0,0.0,0.0,275.4
0.0,27.3,66.8,0.0,237.7
9.0,253.9,0.0,0.0,0.0
12.2,255.9,0.0,0.0,202.9
0.0,250.7,0.0,0.0,276.1
225.9,0.0,0.0,0.0,349.5
233.7,249.7,0.0,0.0,0.0
201.4,189.0,0.0,0.0,0.0
173.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
218.2,304.9,0.0,0.0,0.0
0.0,357.8,164.4,0.0,0.0
0.0,0.0,155.4,0.0,259.2
0.0,0.0,0.0,0.0,0.0
341.5,86.7,210.6,0.0,0.0
340.0,18.4,0.0,0.0,0.0
47.9,272.0,230.1,0.0,0.0
44.5,304.5,219.2,0.0,223.3
47.7,270.1,183.6,94.5,230.2
85.3,233.5,170.2,0.0,235.6
46.8,124.8,137.3,0.0,239.6
3.6,289.3,195.9,291.5,259.0
23.1,347.9,215.6,306.4,277.8
52.4,249.1,201.3,326.7,263.2
3.0,309.5,266.7,23.7,311.8
61.0,290.4,203.5,335.0,289.7
0.7,249.0,75.4,13.1,326.1
345.6,292.8,313.6,136.8,230.0
347.2,260.7,289.8,279.1,308.9
9.5,271.3,0.9,331.3,283.6
68.2,286.2,330.9,301.9,160.6
352.4,288.1,312.2,296.4,320.6
197.8,224.3,302.1,290.1,341.4
193.0,238.0,296.3,295.8,253.2
221.5,259.9,301.9,291.8,302.2
226.7,324.4,319.2,269.9,293.4
193.4,233.0,319.3,339.8,266.6
247.8,217.2,274.5,278.8,258.4
229.3,253.6,272.7,241.3,282.8
182.6,241.5,301.3,295.9,299.0
223.0,234.0,289.8,271.1,283.6
235.2,265.0,312.8,282.5,281.6
209.5,256.0,297.7,3.3,321.8
224.7,267.4,312.5,281.1,333.1
173.7,257.6,303.4,276.1,317.4
178.6,256.2,14.4,293.6,292.0
150.9,242.6,322.5,341.4,310.6
181.0,257.3,317.5,288.9,269.5
171.5,257.2,266.3,337.6,309.1
192.2,257.7,280.7,293.8,328.4
213.7,268.0,262.9,293.4,288.7
182.8,258.1,312.4,259.9,307.4
170.1,263.5,301.0,268.3,313.5
221.0,241.1,279.4,295.7,279.1
194.9,260.7,343.8,267.7,297.9
163.0,264.2,305.7,276.0,290.0
167.1,259.6,318.7,275.8,267.8
214.1,256.1,309.7,251.5,320.0
206.8,252.0,324.1,280.2,298.1
208.0,228.7,291.4,272.4,264.1
199.9,258.8,275.0,295.0,306.8
202.3,264.5,269.4,281.1,290.5
198.2,250.1,276.1,303.8,317.5
204.8,266.6,281.0,286.5,359.1
189.0,250.7,308.6,254.3,283.5
145.6,262.4,312.4,267.0,318.1
161.3,261.7,287.7,252.7,311.3
206.6,266.1,307.3,245.3,324.8
182.2,256.4,290.6,289.5,315.6
200.9,274.1,274.8,237.7,280.3
197.5,274.0,293.5,255.7,310.9
221.1,249.4,333.7,229.6,272.3
185.4,247.2,315.5,237.2,280.2
191.5,246.9,299.9,230.5,303.5
197.5,260.9,301.5,224.9,321.0
200.8,250.4,304.2,225.0,280.6
203.7,257.1,316.4,222.5,299.9
196.8,260.0,298.1,220.1,307.9
214.6,258.9,300.2,222.8,325.6
188.3,259.9,285.2,235.3,306.0
188.4,254.4,287.0,250.1,310.2
200.9,261.6,292.5,228.8,295.6
204.1,260.8,291.4,259.6,279.9
186.5,259.7,277.1,263.6,269.7
194.4,263.4,285.8,250.9,308.9
205.5,254.7,292.3,249.2,325.1
194.4,251.8,290.4,259.8,286.5
209.3,239.3,289.7,264.2,304.0
194.6,231.0,280.7,242.5,311.5
192.1,260.5,275.3,223.4,320.4
195.7,250.2,286.8,257.4,319.7
198.3,228.0,347.1,244.5,262.8
198.0,237.5,20.7,289.9,269.8
168.5,246.9,250.8,240.9,263.7
203.5,249.5,248.8,271.7,253.7
173.8,238.7,246.3,271.0,320.2
201.7,250.9,84.5,250.8,311.6
192.2,200.6,246.1,255.9,320.6
200.9,205.4,277.4,267.9,334.1
217.0,250.7,127.4,265.3,355.5
193.6,247.8,251.2,239.2,344.8
169.8,227.8,282.4,256.7,319.1
4.6,229.1,235.3,290.0,328.3
17.0,196.8,230.7,294.1,302.8
10.6,234.2,32.7,271.6,293.8
0.0,196.6,61.1,270.3,251.5
219.8,130.0,57.7,281.0,250.3
0.0,253.3,99.2,307.2,5.9
236.2,176.0,171.5,253.1,324.7
259.9,150.0,69.7,0.0,355.8
282.5,130.2,188.6,0.0,337.2
161.1,128.0,71.9,0.0,32.1
229.8,166.1,145.8,0.0,31.5
256.4,149.9,38.5,0.0,34.9
237.5,147.2,0.0,0.0,11.3
217.0,157.4,54.3,0.0,352.2
257.3,155.4,0.0,0.0,340.1
219.3,174.2,0.0,0.0,298.1
163.5,163.3,0.0,0.0,348.3
0.0,141.2,102.6,0.0,352.3
0.0,158.5,0.0,0.0,329.6
323.9,142.4,84.2,0.0,6.1
0.0,171.4,102.4,0.0,31.5
349.1,154.4,37.1,0.0,25.0
0.0,136.8,20.1,0.0,36.3
0.0,128.4,68.4,0.0,66.3
294.6,157.5,89.5,0.0,356.7
247.9,169.3,52.5,0.0,0.0
240.7,158.4,103.3,0.0,336.3
253.9,149.5,179.6,0.0,0.0
223.0,156.2,67.1,0.0,56.1
348.0,153.8,0.0,0.0,0.0
320.0,143.4,0.0,0.0,3.9
0.0,147.5,90.0,0.0,61.5
0.0,145.5,15.1,0.0,20.7
358.6,154.4,0.0,0.0,0.0
231.8,154.6,0.0,0.0,207.2
218.6,136.2,0.0,0.0,0.0
229.2,145.3,0.0,0.0,0.0
229.1,124.8,0.0,0.0,221.1
211.1,146.1,0.0,0.0,260.1
223.6,147.4,0.0,0.0,251.1
0.0,170.7,205.3,0.0,218.5
0.0,130.3,313.4,0.0,283.8
263.5,172.3,0.0,0.0,216.7
0.0,186.2,0.0,0.0,199.1
0.0,199.1,134.1,0.0,238.9
0.0,193.3,0.0,0.0,242.0
0.0,252.3,0.0,0.0,243.4
0.0,237.1,236.4,0.0,203.6
222.6,246.4,0.0,0.0,187.8
253.3,236.0,194.2,0.0,0.0
261.6,236.3,0.0,0.0,229.9
262.8,249.8,9.6,0.0,288.6
248.7,251.9,0.0,0.0,247.4
0.0,255.2,0.0,0.0,243.6
0.0,0.0,33.2,0.0,191.5
184.9,0.0,0.0,0.0,266.5
193.3,0.0,81.5,0.0,213.7
190.2,128.4,134.3,0.0,267.3
212.9,105.2,136.9,0.0,0.0
199.8,104.3,0.0,0.0,248.0
212.3,192.1,193.5,0.0,247.6
255.1,196.3,149.4,0.0,260.5
51.3,128.9,298.0,0.0,264.0
345.9,89.1,237.2,0.0,127.0
323.7,115.6,261.6,0.0,0.0
287.5,136.4,144.1,0.0,256.5
199.0,105.4,123.9,0.0,254.9
215.4,97.9,269.7,0.0,213.3
258.6,189.2,133.0,0.0,235.3
194.2,204.4,283.9,0.0,288.1
146.7,78.2,282.1,0.0,212.1
79.8,86.8,0.0,0.0,184.1
228.1,103.5,231.9,0.0,153.5
167.3,152.1,217.3,0.0,157.0
158.4,145.0,220.4,0.0,84.1
177.6,45.5,114.7,0.0,109.1
191.3,60.1,201.8,0.0,182.8
228.1,332.0,84.8,0.0,280.1
205.4,57.9,100.4,0.0,291.8
90.9,8.6,192.0,0.0,44.1
31.2,245.5,164.9,0.0,266.0
289.1,289.5,98.3,0.0,313.6
160.8,32.0,101.1,0.0,216.8
263.8,107.0,329.2,0.0,312.0
158.7,15.2,300.9,0.7,205.7
143.3,144.8,0.0,0.0,247.8
134.1,16.5,206.6,0.0,293.5
138.5,264.7,123.7,0.0,129.8
190.6,333.3,191.1,17.8,298.9
135.4,239.4,168.5,76.9,295.5
172.6,222.5,168.6,266.3,166.2
202.9,278.3,236.2,20.1,262.1
230.7,267.2,243.8,301.3,339.8
210.8,267.8,291.5,283.9,352.1
251.2,286.2,13.2,292.3,21.5
217.2,276.2,45.9,328.2,345.7
189.3,261.2,264.7,351.7,29.3
171.6,0.7,163.1,21.1,7.4
167.2,241.4,233.6,305.7,108.2
178.0,232.0,216.0,312.3,50.4
221.8,229.6,40.2,325.3,318.2
221.3,231.9,208.6,289.2,248.7
187.0,156.1,216.5,265.6,266.3
208.6,206.6,300.6,270.6,317.5
184.1,171.7,234.4,0.6,264.8
141.4,344.9,226.3,242.1,352.2
163.2,276.9,230.2,270.6,316.2
165.9,294.2,260.1,282.1,184.0
193.8,168.3,281.6,221.9,297.6
211.4,237.5,255.5,322.6,259.7
205.7,233.7,216.8,268.1,289.6
185.5,289.7,218.7,281.1,265.6
199.7,280.1,279.9,291.4,251.6
173.2,264.1,257.6,294.6,264.0
204.9,272.1,222.7,291.1,275.6
134.2,265.5,296.9,288.9,256.2
199.6,253.2,237.6,288.7,272.3
196.1,285.4,234.0,285.9,262.1
177.8,284.5,236.9,325.1,272.2
215.8,275.7,224.9,268.4,316.2
206.9,271.5,224.0,245.7,281.6
219.4,210.3,238.4,295.3,254.2
215.4,242.2,214.4,294.6,269.1
208.4,262.1,231.3,281.4,258.9
202.0,217.7,210.7,256.2,309.7
204.6,238.4,229.2,278.2,294.1
202.9,230.9,229.3,265.2,333.4
199.5,238.8,217.5,269.1,298.6
207.1,246.2,231.5,263.4,314.0
202.9,249.9,255.1,264.4,320.9
214.9,251.8,264.6,275.0,273.3
195.9,225.2,213.4,267.4,295.4
191.9,246.2,196.8,284.7,259.6
268.3,253.5,210.8,251.6,300.0
142.0,257.7,54.7,266.8,334.8
187.1,279.7,148.3,0.0,272.1
166.4,264.5,170.6,290.3,279.9
154.7,249.6,186.2,281.6,265.0
277.9,250.5,237.2,295.5,261.8
254.8,188.2,269.4,283.2,27.6
293.4,135.8,270.6,252.4,318.3
247.0,121.6,263.3,261.0,288.4
290.4,127.4,267.2,222.0,332.7
312.8,106.2,245.7,267.7,342.2
0.0,248.1,213.8,269.8,5.7
199.7,207.9,223.5,269.0,285.8
180.0,142.6,257.0,273.7,242.2
0.0,128.1,207.6,281.1,287.7
202.6,133.6,0.0,294.9,249.9
263.4,126.9,141.5,285.8,257.4
7.6,129.8,162.4,270.5,258.0
330.2,123.5,141.4,0.0,255.4
246.8,144.1,180.4,0.0,259.6
257.6,143.8,220.9,0.0,248.1
285.7,133.5,216.3,257.4,259.2
260.7,123.8,236.8,254.4,246.0
188.3,19.5,168.7,0.0,196.6
0.0,167.7,142.1,0.0,238.4
226.0,120.9,137.0,4.2,236.8
186.5,106.0,137.2,10.0,260.3
143.6,143.3,133.0,0.0,249.7
333.2,126.7,151.9,0.0,256.5
20.4,128.7,141.5,0.0,204.5
67.5,113.9,174.5,0.0,247.7
143.0,125.4,237.6,0.0,176.1
44.6,111.1,252.3,0.0,199.0
1.9,111.6,185.2,0.0,180.0
354.6,147.1,227.2,0.0,183.0
354.2,140.0,243.4,0.0,197.6
98.1,135.8,249.7,0.0,238.0
358.8,158.3,285.7,279.8,264.2
186.0,138.1,249.9,0.0,254.6
230.9,122.3,192.6,0.0,260.9
0.0,121.7,166.9,0.0,230.0
218.2,122.7,251.1,0.0,273.7
213.3,131.7,243.9,0.0,246.4
206.5,133.1,231.2,0.0,263.0
202.8,133.4,243.0,0.0,205.8
0.0,148.8,226.1,0.0,262.2
256.2,141.8,245.3,0.0,296.9
258.3,124.6,223.8,0.0,258.5
227.0,122.0,252.6,0.0,232.5
296.3,119.2,0.0,0.0,195.8
227.1,144.4,0.0,0.0,260.8
300.2,159.7,0.0,0.0,217.9
0.0,119.5,0.0,0.0,216.0
0.0,171.3,197.7,0.0,221.4
0.0,140.1,140.0,0.0,247.5
225.2,140.7,0.0,0.0,185.4
215.5,131.6,57.3,0.0,0.0
0.0,119.9,0.0,0.0,262.7
305.1,127.1,0.0,0.0,200.1
0.0,129.5,272.6,0.0,259.4
303.1,121.7,222.0,0.0,205.5
240.0,120.9,0.0,0.0,218.7
0.0,142.5,247.3,0.0,216.6
0.0,134.7,236.4,0.0,207.5
234.2,97.0,207.7,0.0,198.2
202.8,127.1,0.0,0.0,158.9
229.1,169.0,289.2,0.0,208.8
231.6,115.5,184.3,0.0,205.3
291.5,127.4,185.5,4.5,172.2
51.8,283.5,181.2,9.7,221.9
320.6,251.5,131.0,358.5,294.9
359.2,146.5,154.8,0.0,184.4
279.2,155.0,216.4,0.0,213.0
241.1,107.3,219.6,0.0,294.1
219.3,125.3,213.8,0.0,152.3
81.7,220.7,191.7,0.0,252.0
168.3,137.0,205.5,340.1,270.0
141.7,132.8,228.4,339.5,233.0
188.9,106.5,223.7,301.4,247.2
149.6,113.7,220.8,348.9,252.2
162.9,116.9,201.7,354.1,266.8
202.5,208.8,222.7,293.5,246.6
141.1,162.5,228.4,99.1,247.8
84.3,172.3,232.4,322.7,287.2
195.2,105.6,222.1,288.9,242.4
161.1,122.1,174.8,267.4,194.4
140.0,122.1,223.6,207.9,246.8
208.7,35.5,220.2,268.3,175.4
127.9,101.1,232.7,296.1,274.1
169.3,123.8,181.3,210.7,178.2
213.3,106.6,177.8,164.1,339.3
163.0,123.9,221.9,236.4,281.1
205.2,122.8,125.0,115.5,228.2
243.2,142.9,291.0,278.8,220.0
187.3,115.1,214.1,295.0,259.7
231.7,112.7,224.8,278.2,187.2
167.2,112.1,144.4,264.7,210.4
122.2,127.4,231.2,254.3,247.5
183.9,185.0,200.1,277.8,250.8
148.9,120.5,168.5,318.3,226.2
134.6,129.3,220.0,293.8,312.7
153.6,108.0,207.5,271.1,282.1
126.6,144.4,212.3,309.6,255.8
152.6,125.5,212.0,276.7,265.9
167.2,143.5,224.1,297.5,185.4
134.9,161.1,226.9,273.9,292.0
176.6,124.9,219.3,248.1,241.9
100.3,224.3,274.7,303.8,256.4
141.2,181.7,202.1,269.8,302.1
204.7,147.3,214.4,357.7,295.7
214.0,248.4,240.7,253.0,266.0
197.7,246.2,202.4,221.5,3.8
138.3,153.3,243.6,244.2,235.0
175.0,119.6,212.8,4.9,229.7
196.8,123.9,235.3,291.9,215.5
139.2,253.8,243.9,282.2,210.4
140.2,246.2,223.4,268.5,261.0
147.2,256.8,226.2,264.9,197.2
142.2,124.1,193.8,277.7,227.7
127.3,238.3,221.1,268.5,259.3
146.7,2.6,272.2,294.4,264.5
105.1,231.2,221.1,263.4,257.9
194.4,194.5,214.8,281.9,272.1
282.3,243.8,216.1,285.2,260.9
143.4,136.9,273.6,282.8,242.3
211.3,196.0,238.0,310.3,232.9
176.7,231.0,224.1,270.2,254.1
175.3,158.1,220.5,265.4,269.2
171.4,141.9,243.1,267.2,260.2
148.8,152.8,219.6,273.4,218.9
173.7,111.2,221.8,233.1,212.5
161.9,184.4,215.3,0.0,243.5
158.9,182.0,222.2,223.7,288.4
178.9,150.7,236.1,238.3,276.3
196.8,174.2,230.9,256.1,307.9
172.3,126.7,226.3,292.5,266.4
164.3,142.6,218.3,264.4,298.6
168.7,130.8,226.7,287.9,288.3
157.3,185.0,221.5,286.4,305.2
192.5,206.3,220.7,300.3,336.6
198.9,64.3,220.4,288.1,296.7
208.1,104.3,224.4,292.3,311.7
207.4,220.8,258.0,301.1,292.7
207.1,44.9,219.1,293.6,312.2
203.5,223.9,207.1,267.4,306.6
201.9,149.9,226.4,292.8,333.2
200.0,121.9,240.8,305.5,351.7
235.9,117.1,227.2,293.4,282.7
144.8,123.3,243.4,298.1,291.8
173.6,143.2,292.5,291.4,328.0
0.0,137.0,0.0,349.0,303.9
170.4,150.2,0.0,305.0,297.9
161.3,135.7,343.7,307.4,270.9
220.8,137.3,272.4,314.0,352.2
237.2,135.1,0.0,0.0,251.7
229.2,159.3,0.0,0.0,288.7
246.9,132.5,0.0,0.0,322.2
61.0,120.2,86.7,286.8,283.0
44.8,102.2,0.0,282.9,251.3
4.6,128.0,96.7,0.0,259.6
359.9,135.1,44.3,0.0,255.4
343.5,143.8,117.8,0.0,261.9
359.3,128.9,0.0,0.0,251.5
0.0,127.0,59.5,0.0,264.7
187.9,121.1,0.0,0.0,257.1
203.0,143.5,0.0,0.0,262.0
197.5,137.6,0.0,0.0,243.1
284.2,130.3,0.0,0.0,265.6
0.0,147.8,0.0,0.0,239.3
0.0,133.5,86.4,0.0,235.1
251.1,132.2,127.4,0.0,261.4
0.0,145.4,0.0,0.0,222.3
0.0,119.2,0.0,0.0,213.9
0.0,123.0,0.0,0.0,178.8
0.0,123.3,0.0,0.0,192.3
246.6,127.1,56.9,0.0,195.2
229.9,125.1,0.0,0.0,240.2
218.4,115.6,0.0,0.0,202.2
175.0,107.3,0.0,0.0,0.0
0.0,132.3,0.0,0.0,267.2
221.8,0.0,37.6,0.0,264.0
208.7,149.9,0.0,0.0,256.6
251.1,137.0,141.3,283.6,228.8
233.8,176.0,0.0,0.0,215.1
235.3,156.2,0.0,0.0,240.6
177.4,126.6,0.0,0.0,258.0
230.5,165.3,0.0,0.0,259.5
233.3,145.1,265.2,0.0,242.3
0.0,154.4,0.0,0.0,251.0
0.0,150.7,164.4,0.0,252.9
0.0,186.9,0.0,0.0,267.3
240.3,164.8,0.0,0.0,0.0
207.4,265.5,0.0,0.0,0.0
0.0,260.8,266.8,0.0,0.0
220.7,285.6,11.0,0.0,267.4
186.8,263.2,214.0,0.0,263.8
0.0,259.7,0.0,0.0,256.3
0.0,265.1,78.7,0.0,268.6
214.7,264.3,0.0,0.0,250.9
0.0,243.0,0.0,0.0,209.4
290.9,246.6,0.0,0.0,230.6
0.0,255.9,290.5,0.0,0.0
358.1,263.2,228.6,0.0,0.0
356.7,316.4,164.6,0.0,258.5
0.0,34.7,263.7,0.0,272.4
222.1,12.0,207.8,0.0,69.6
229.8,8.9,226.2,0.0,0.0
224.0,260.3,245.1,0.0,119.1
227.7,263.3,0.0,0.0,127.8
232.8,173.7,0.0,0.0,155.0
225.6,202.4,66.5,0.0,175.8
75.7,230.8,139.8,0.0,164.1
54.0,231.0,108.0,0.0,0.0
66.5,213.0,28.0,0.0,353.8
228.1,237.2,238.8,0.0,35.1
235.8,268.3,157.1,0.0,70.2
238.0,260.8,149.6,0.0,48.9
225.7,282.6,128.8,0.0,123.9
179.1,188.4,247.8,0.0,62.2
209.0,30.5,217.0,0.0,66.0
186.5,162.5,0.0,286.6,70.5
190.5,264.0,178.1,248.1,113.0
355.4,0.0,230.4,287.6,173.3
87.7,146.3,206.3,245.6,168.9
25.6,98.1,117.2,0.0,289.8
227.3,202.6,265.9,0.0,338.6
291.6,99.4,0.0,97.8,40.5
237.9,149.4,258.7,112.1,25.2
215.2,141.7,306.0,152.3,21.6
210.1,167.6,280.0,70.7,25.5
178.7,94.8,245.5,351.7,13.6
227.2,296.7,220.1,285.5,11.8
235.7,45.3,174.4,286.5,294.3
193.6,119.6,221.3,235.7,61.5
234.1,139.0,206.7,271.6,220.6
50.2,209.9,210.4,263.5,258.4
137.1,113.9,216.5,276.4,155.8
50.1,127.7,226.3,256.0,260.9
118.9,117.4,239.6,271.8,253.9
161.9,113.1,208.2,246.8,262.9
166.8,112.8,226.6,296.3,245.5
164.2,142.6,222.3,290.7,259.3
147.3,149.2,227.2,229.7,258.1
144.8,119.8,226.4,221.8,232.9
153.6,97.5,217.1,217.6,245.5
165.2,94.7,227.6,279.7,229.6
178.8,112.9,233.0,285.3,217.6
159.5,115.8,216.1,247.9,277.1
181.3,133.1,227.3,279.2,237.8
145.7,149.7,224.5,232.6,252.0
162.4,140.9,230.3,313.4,251.8
192.4,170.4,222.7,259.5,230.0
205.7,139.3,252.5,265.3,254.1
179.0,145.2,278.7,241.1,256.9
143.9,135.4,225.8,262.4,301.6
165.0,180.3,232.5,244.2,281.4
172.6,160.2,246.7,224.8,273.3
125.6,169.7,300.0,263.9,264.8
178.5,168.6,221.9,260.7,278.5
186.7,133.5,183.6,256.5,258.9
150.0,204.5,208.7,258.6,281.7
123.5,191.8,199.7,280.7,269.6
162.7,100.9,188.1,242.0,283.6
182.1,166.1,195.6,245.5,281.8
151.1,154.6,210.4,257.9,277.3
138.8,222.5,226.3,267.0,257.7
165.0,218.1,197.5,287.4,283.0
181.0,221.4,283.3,242.0,256.5
202.6,215.0,0.0,268.4,247.6
184.2,220.6,0.0,267.3,250.7
204.5,196.7,243.4,284.4,256.4
206.1,220.6,278.1,289.0,254.1
220.9,229.1,226.4,333.6,229.0
202.0,244.4,259.2,336.8,272.8
181.0,282.1,218.1,329.9,269.0
181.3,287.3,222.5,344.2,271.7
149.2,267.1,30.8,350.0,253.6
140.1,286.2,29.8,337.3,195.8
161.6,326.1,27.4,338.6,260.4
199.5,259.8,8.6,291.7,245.9
155.7,0.0,26.4,300.9,200.8
177.6,0.0,20.8,292.3,232.6
170.6,292.9,283.0,280.3,259.3
225.2,318.3,5.1,273.3,255.8
182.5,317.1,324.0,251.6,251.3
215.0,317.1,274.6,0.0,266.7
214.3,297.5,278.5,252.1,269.8
188.9,282.8,248.1,0.0,245.5
204.7,265.9,249.8,0.0,260.0
255.6,258.4,0.0,0.0,260.7
293.2,270.2,345.1,0.0,246.8
287.1,267.6,1.9,0.0,257.6
299.5,284.3,352.5,0.0,262.7
37.1,255.0,330.8,287.4,280.0
11.4,264.5,337.9,296.5,250.5
28.9,223.3,329.1,0.0,290.2
30.5,251.8,345.4,0.0,264.7
45.7,264.9,349.4,0.0,283.1
331.8,294.9,356.9,0.0,257.0
0.0,0.0,341.7,0.0,301.2
254.0,0.0,8.9,0.0,270.0
334.3,0.0,39.6,0.0,223.6
223.2,0.0,0.0,0.0,210.8
63.7,0.0,49.2,0.0,224.4
40.9,0.0,111.0,0.0,211.6
34.5,157.6,73.8,0.0,198.1
51.9,158.0,0.0,0.0,163.1
71.1,221.6,0.0,0.0,194.1
277.3,211.0,0.0,0.0,0.0
0.0,197.3,0.0,0.0,257.4
233.3,151.3,0.0,0.0,233.4
220.5,201.1,261.8,0.0,265.0
226.2,213.0,287.5,0.0,267.5
136.7,185.4,307.6,0.0,242.5
253.1,191.9,325.5,0.0,278.2
303.7,153.8,63.8,0.0,277.8
0.0,166.8,12.9,0.0,263.3
0.0,175.7,214.9,0.0,267.4
181.9,180.5,316.2,0.0,257.8
270.3,180.9,348.0,0.0,251.6
212.1,179.1,0.0,0.0,207.6
231.4,155.4,135.2,0.0,219.7
0.0,134.6,123.4,0.0,276.0
0.0,134.0,0.0,0.0,218.5
0.0,148.3,343.2,0.0,275.0
0.0,158.3,0.0,0.0,278.9
240.3,160.9,226.8,0.0,251.3
241.8,114.8,274.6,0.0,232.6
234.0,142.8,296.8,0.0,290.4
241.1,232.7,214.7,0.0,241.5
232.0,283.3,294.5,0.0,229.6
