s1,s2,s3,s4,s5
0.05,0.0,0.0,0.0,0.04
0.09,0.0,0.0,0.0,0.07
0.11,0.0,0.0,0.0,0.11
0.17,0.0,0.0,0.0,0.14
0.23,0.0,0.0,0.0,0.17
0.28,0.0,0.0,0.0,0.2
0.33,0.0,0.0,0.0,0.24
0.38,0.0,0.0,0.0,0.3
0.46,0.0,0.0,0.0,0.37
0.56,0.0,0.0,0.0,0.43
0.64,0.0,0.0,0.0,0.5
0.73,0.0,0.0,0.0,0.58
0.82,0.0,0.0,0.0,0.68
0.93,0.0,0.0,0.0,0.79
1.04,0.0,0.0,0.0,0.89
1.16,0.0,0.0,0.0,0.98
1.28,0.0,0.0,0.0,1.09
1.38,0.0,0.0,0.0,1.21
1.49,0.0,0.0,0.0,1.36
1.62,0.0,0.0,0.0,1.52
1.78,0.0,0.0,0.0,1.72
2.0,0.0,0.0,0.0,1.92
2.21,0.0,0.0,0.0,2.27
2.43,0.0,0.0,0.0,2.57
2.73,0.0,0.0,0.0,2.95
3.03,0.0,0.0,0.0,3.38
3.35,0.0,0.0,0.0,3.72
3.64,0.0,0.0,0.0,4.0
3.9,0.0,0.0,0.0,4.26
4.15,0.0,0.0,0.0,4.62
4.46,0.0,0.0,0.0,4.96
4.78,0.0,0.0,0.0,5.29
5.07,0.0,0.0,0.0,5.51
5.34,0.0,0.0,0.0,5.8
5.63,0.0,0.0,0.0,6.18
5.9,0.0,0.0,0.0,6.56
6.11,0.0,0.0,0.0,6.86
6.36,0.0,0.0,0.0,7.14
6.61,0.0,0.0,0.0,7.44
6.84,0.0,0.0,0.0,7.74
7.05,0.0,0.0,0.0,8.04
7.26,0.0,0.0,0.0,8.29
7.44,0.0,0.0,0.0,8.53
7.59,0.0,0.0,0.0,8.72
7.73,0.0,0.0,0.0,8.95
7.9,0.0,0.0,0.0,9.21
8.1,0.0,0.0,0.0,9.47
8.28,0.0,0.0,0.0,9.71
8.47,0.0,0.0,0.0,9.89
8.64,0.0,0.0,0.0,10.1
8.81,0.0,0.0,0.0,10.34
9.01,0.0,0.0,0.0,10.57
9.22,0.0,0.0,0.0,10.75
9.43,0.0,0.0,0.0,10.87
9.64,0.0,0.0,0.0,10.96
9.85,0.0,0.0,0.0,11.04
10.06,0.0,0.0,0.0,11.13
10.26,0.0,0.0,0.0,11.23
10.44,0.0,0.0,0.0,11.34
10.61,0.0,0.0,0.0,11.48
10.76,0.0,0.0,0.0,11.61
10.92,0.0,0.0,0.0,11.71
11.07,0.0,0.0,0.0,11.81
11.23,0.0,0.0,0.0,11.89
11.47,0.0,0.0,0.0,11.97
11.76,0.0,0.0,0.0,12.05
11.97,0.0,0.0,0.0,12.13
12.13,0.0,0.0,0.0,12.23
12.23,0.0,0.0,0.0,12.37
12.32,0.0,0.0,0.0,12.51
12.44,0.0,0.0,0.0,12.61
12.52,0.0,0.0,0.0,12.73
12.59,0.0,0.0,0.0,12.82
12.68,0.0,0.0,0.0,12.89
12.75,0.0,0.0,0.0,12.94
12.81,0.0,0.0,0.0,12.99
12.85,0.0,0.0,0.0,13.02
12.86,0.0,0.0,0.0,13.04
12.89,0.0,0.0,0.0,13.05
12.9,0.0,0.0,0.0,13.06
12.92,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
12.93,0.0,0.0,0.0,13.07
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.03
0.05,0.0,0.0,0.0,0.06
0.1,0.0,0.0,0.0,0.09
0.15,0.0,0.0,0.0,0.14
0.2,0.0,0.0,0.0,0.21
0.3,0.0,0.0,0.0,0.29
0.4,0.0,0.0,0.0,0.39
0.54,0.0,0.0,0.0,0.49
0.67,0.0,0.0,0.0,0.63
0.82,0.0,0.0,0.0,0.8
1.02,0.0,0.0,0.0,0.98
1.24,0.0,0.0,0.0,1.19
1.46,0.0,0.0,0.0,1.42
1.69,0.0,0.0,0.0,1.67
1.96,0.0,0.0,0.0,1.94
2.24,0.0,0.0,0.0,2.23
2.55,0.0,0.0,0.0,2.54
2.89,0.0,0.0,0.0,2.88
3.25,0.0,0.0,0.0,3.23
3.67,0.0,0.0,0.0,3.58
4.05,0.0,0.0,0.0,3.97
4.32,0.0,0.0,0.0,4.39
4.71,0.0,0.0,0.0,4.84
5.17,0.0,0.0,0.0,5.3
5.55,0.0,0.0,0.0,5.78
6.03,0.0,0.0,0.0,6.21
6.34,0.0,0.0,0.0,6.63
6.59,0.0,0.0,0.0,7.02
6.86,0.0,0.0,0.0,7.55
7.23,0.0,0.0,0.0,7.78
7.65,0.0,0.0,0.0,8.05
8.21,0.0,0.0,0.0,8.39
8.81,0.0,0.0,0.0,8.82
9.35,0.0,0.0,0.0,9.29
9.77,0.0,0.0,0.0,9.84
10.31,0.0,0.0,0.0,10.33
10.9,0.0,0.0,0.0,10.79
11.53,0.0,0.0,0.0,11.18
12.18,0.0,0.0,0.0,11.82
12.77,0.0,0.0,0.0,12.17
13.4,0.0,0.0,0.0,12.82
14.03,0.0,0.0,0.0,13.33
14.64,0.0,0.0,0.0,13.87
15.26,0.0,0.0,0.0,14.31
15.88,0.0,0.0,0.0,14.94
16.47,0.0,0.0,0.0,15.39
17.06,0.0,0.0,0.0,15.86
17.68,0.0,0.0,0.0,16.53
18.26,0.0,0.0,0.0,16.95
18.8,0.0,0.0,0.0,17.61
19.19,0.0,0.0,0.0,18.15
19.52,0.0,0.0,0.0,18.79
19.95,0.0,0.0,0.0,19.39
20.48,0.0,0.0,0.0,19.96
21.0,0.0,0.0,0.0,20.36
21.48,0.0,0.0,0.0,20.62
21.85,0.0,0.0,0.0,21.15
22.29,0.0,0.0,0.0,21.66
22.75,0.0,0.0,0.0,22.1
23.15,0.0,0.0,0.0,22.5
23.55,0.0,0.0,0.0,22.96
23.95,0.0,0.0,0.0,23.41
24.34,0.0,0.0,0.0,23.83
24.7,0.0,0.0,0.0,24.22
25.05,0.0,0.0,0.0,24.6
25.36,0.0,0.0,0.0,24.95
25.62,0.0,0.0,0.0,25.28
25.92,0.0,0.0,0.0,25.59
26.15,0.0,0.0,0.0,25.88
26.42,0.0,0.0,0.0,26.15
26.61,0.0,0.0,0.0,26.4
26.79,0.0,0.0,0.0,26.62
26.97,0.0,0.0,0.0,26.82
27.14,0.0,0.0,0.0,27.0
27.29,0.0,0.0,0.0,27.16
27.42,0.0,0.0,0.0,27.3
27.53,0.0,0.0,0.0,27.42
27.62,0.0,0.0,0.0,27.52
27.71,0.0,0.0,0.0,27.59
27.79,0.0,0.0,0.0,27.63
27.84,0.0,0.0,0.0,27.66
27.87,0.0,0.0,0.0,27.67
27.88,0.0,0.0,0.0,27.69
27.9,0.0,0.0,0.0,27.69
27.9,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
27.92,0.0,0.0,0.0,27.69
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.02
0.03,0.0,0.0,0.0,0.04
0.07,0.0,0.0,0.0,0.08
0.12,0.0,0.0,0.0,0.13
0.18,0.0,0.0,0.0,0.19
0.27,0.0,0.0,0.0,0.27
0.36,0.0,0.0,0.0,0.37
0.46,0.0,0.0,0.0,0.49
0.61,0.0,0.0,0.0,0.63
0.75,0.0,0.0,0.0,0.79
0.87,0.0,0.0,0.0,0.97
1.02,0.0,0.0,0.0,1.16
1.12,0.0,0.0,0.0,1.4
1.21,0.0,0.0,0.0,1.66
1.34,0.0,0.0,0.0,1.9
1.5,0.0,0.0,0.0,2.2
1.65,0.0,0.0,0.0,2.53
1.9,0.0,0.0,0.0,2.89
2.09,0.0,0.0,0.0,3.16
2.27,0.0,0.0,0.0,3.31
2.69,0.0,0.0,0.0,3.55
3.09,0.0,0.0,0.0,3.88
3.52,0.0,0.0,0.0,4.36
3.99,0.0,0.0,0.0,4.85
4.46,0.0,0.0,0.0,5.36
4.98,0.0,0.0,0.0,5.9
5.48,0.0,0.0,0.0,6.46
5.96,0.0,0.0,0.0,7.05
6.3,0.0,0.0,0.0,7.64
6.53,0.0,0.0,0.0,8.27
7.07,0.0,0.0,0.0,8.89
7.61,0.0,0.0,0.0,9.53
8.07,0.0,0.0,0.0,10.06
8.48,0.0,0.0,0.0,10.65
8.92,0.0,0.0,0.0,11.29
9.18,0.0,0.0,0.0,11.96
9.82,0.0,0.0,0.0,12.4
10.48,0.0,0.0,0.0,12.83
11.11,0.0,0.0,0.0,13.54
11.76,0.0,0.0,0.0,14.17
12.39,0.0,0.0,0.0,14.87
13.01,0.0,0.0,0.0,15.5
13.64,0.0,0.0,0.0,16.06
14.27,0.0,0.0,0.0,16.77
14.89,0.0,0.0,0.0,17.45
15.52,0.0,0.0,0.0,18.16
16.15,0.0,0.0,0.0,18.69
16.78,0.0,0.0,0.0,19.35
17.37,0.0,0.0,0.0,20.04
17.96,0.0,0.0,0.0,20.52
18.56,0.0,0.0,0.0,21.15
19.17,0.0,0.0,0.0,21.76
19.72,0.0,0.0,0.0,22.36
20.29,0.0,0.0,0.0,22.96
20.82,0.0,0.0,0.0,23.52
21.36,0.0,0.0,0.0,24.05
21.82,0.0,0.0,0.0,24.59
22.17,0.0,0.0,0.0,25.1
22.44,0.0,0.0,0.0,25.57
22.89,0.0,0.0,0.0,25.74
23.37,0.0,0.0,0.0,25.93
23.79,0.0,0.0,0.0,26.14
24.09,0.0,0.0,0.0,26.4
24.4,0.0,0.0,0.0,26.74
24.62,0.0,0.0,0.0,26.91
24.85,0.0,0.0,0.0,27.23
25.15,0.0,0.0,0.0,27.52
25.42,0.0,0.0,0.0,27.73
25.62,0.0,0.0,0.0,27.96
25.86,0.0,0.0,0.0,28.1
26.04,0.0,0.0,0.0,28.24
26.23,0.0,0.0,0.0,28.44
26.38,0.0,0.0,0.0,28.6
26.51,0.0,0.0,0.0,28.69
26.61,0.0,0.0,0.0,28.83
26.69,0.0,0.0,0.0,29.03
26.76,0.0,0.0,0.0,29.14
26.82,0.0,0.0,0.0,29.2
26.88,0.0,0.0,0.0,29.23
26.95,0.0,0.0,0.0,29.27
27.03,0.0,0.0,0.0,29.33
27.06,0.0,0.0,0.0,29.39
27.1,0.0,0.0,0.0,29.43
27.11,0.0,0.0,0.0,29.44
27.12,0.0,0.0,0.0,29.45
27.12,0.0,0.0,0.0,29.45
27.12,0.0,0.0,0.0,29.45
27.12,0.0,0.0,0.0,29.45
27.12,0.0,0.0,0.0,29.45
27.12,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
27.13,0.0,0.0,0.0,29.45
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01
0.01,0.0,0.0,0.0,0.03
0.03,0.0,0.0,0.0,0.05
0.05,0.0,0.0,0.0,0.09
0.09,0.0,0.0,0.0,0.13
0.11,0.0,0.0,0.0,0.18
0.15,0.0,0.0,0.0,0.25
0.2,0.0,0.0,0.0,0.32
0.27,0.0,0.0,0.0,0.4
0.36,0.0,0.0,0.0,0.51
0.41,0.0,0.0,0.0,0.6
0.56,0.0,0.0,0.0,0.76
0.79,0.0,0.0,0.0,0.97
0.98,0.0,0.0,0.0,1.24
1.14,0.0,0.0,0.0,1.44
1.46,0.0,0.0,0.0,1.76
1.76,0.0,0.0,0.0,2.02
2.11,0.0,0.0,0.0,2.35
2.47,0.0,0.0,0.0,2.74
2.85,0.0,0.0,0.0,3.13
3.16,0.0,0.0,0.0,3.55
3.5,0.0,0.0,0.0,3.95
3.99,0.0,0.0,0.0,4.26
4.46,0.0,0.0,0.0,4.69
4.92,0.0,0.0,0.0,5.19
5.4,0.0,0.0,0.0,5.69
5.82,0.0,0.0,0.0,6.22
6.38,0.0,0.0,0.0,6.77
6.86,0.0,0.0,0.0,7.34
7.3,0.0,0.0,0.0,7.92
7.78,0.0,0.0,0.0,8.51
8.36,0.0,0.0,0.0,9.1
8.81,0.0,0.0,0.0,9.74
9.39,0.0,0.0,0.0,10.36
9.93,0.0,0.0,0.0,10.99
10.56,0.0,0.0,0.0,11.56
10.97,0.0,0.0,0.0,12.2
11.64,0.0,0.0,0.0,12.88
12.27,0.0,0.0,0.0,13.56
12.85,0.0,0.0,0.0,14.2
13.5,0.0,0.0,0.0,14.86
13.96,0.0,0.0,0.0,15.54
14.46,0.0,0.0,0.0,16.02
15.06,0.0,0.0,0.0,16.53
15.3,0.0,0.0,0.0,17.18
15.69,0.0,0.0,0.0,17.85
16.17,0.0,0.0,0.0,18.51
16.73,0.0,0.0,0.0,19.09
17.35,0.0,0.0,0.0,19.71
17.96,0.0,0.0,0.0,20.28
18.51,0.0,0.0,0.0,20.74
19.0,0.0,0.0,0.0,21.26
19.37,0.0,0.0,0.0,21.82
19.67,0.0,0.0,0.0,22.39
20.13,0.0,0.0,0.0,22.91
20.69,0.0,0.0,0.0,23.46
20.89,0.0,0.0,0.0,23.96
21.3,0.0,0.0,0.0,24.37
21.73,0.0,0.0,0.0,24.85
22.12,0.0,0.0,0.0,25.3
22.43,0.0,0.0,0.0,25.72
22.79,0.0,0.0,0.0,26.15
23.22,0.0,0.0,0.0,26.32
23.64,0.0,0.0,0.0,26.58
23.95,0.0,0.0,0.0,27.02
24.27,0.0,0.0,0.0,27.41
24.55,0.0,0.0,0.0,27.64
24.77,0.0,0.0,0.0,27.91
24.87,0.0,0.0,0.0,28.14
25.04,0.0,0.0,0.0,28.43
25.29,0.0,0.0,0.0,28.67
25.43,0.0,0.0,0.0,28.92
25.54,0.0,0.0,0.0,29.14
25.62,0.0,0.0,0.0,29.33
25.7,0.0,0.0,0.0,29.47
25.82,0.0,0.0,0.0,29.58
25.96,0.0,0.0,0.0,29.69
26.1,0.0,0.0,0.0,29.8
26.2,0.0,0.0,0.0,29.87
26.29,0.0,0.0,0.0,29.94
26.36,0.0,0.0,0.0,29.99
26.39,0.0,0.0,0.0,30.03
26.43,0.0,0.0,0.0,30.05
26.45,0.0,0.0,0.0,30.06
26.45,0.0,0.0,0.0,30.07
26.45,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.46,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
26.47,0.0,0.0,0.0,30.07
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.02
0.02,0.0,0.0,0.0,0.04
0.05,0.0,0.0,0.0,0.05
0.07,0.0,0.0,0.0,0.08
0.1,0.0,0.0,0.0,0.11
0.17,0.0,0.0,0.0,0.14
0.2,0.0,0.0,0.0,0.17
0.21,0.0,0.0,0.0,0.2
0.23,0.0,0.0,0.0,0.25
0.25,0.0,0.0,0.0,0.32
0.28,0.0,0.0,0.0,0.4
0.37,0.0,0.0,0.0,0.48
0.55,0.0,0.0,0.0,0.58
0.72,0.0,0.0,0.0,0.72
0.88,0.0,0.0,0.0,0.88
1.02,0.0,0.0,0.0,1.09
1.17,0.0,0.0,0.0,1.25
1.32,0.0,0.0,0.0,1.41
1.45,0.0,0.0,0.0,1.6
1.61,0.0,0.0,0.0,1.85
1.75,0.0,0.0,0.0,2.07
1.85,0.0,0.0,0.0,2.28
1.97,0.0,0.0,0.0,2.57
2.08,0.0,0.0,0.0,2.92
2.29,0.0,0.0,0.0,3.23
2.54,0.0,0.0,0.0,3.64
2.91,0.0,0.0,0.0,4.07
3.3,0.0,0.0,0.0,4.54
3.58,0.0,0.0,0.0,4.9
4.0,0.0,0.0,0.0,5.18
4.48,0.0,0.0,0.0,5.47
4.98,0.0,0.0,0.0,5.76
5.4,0.0,0.0,0.0,6.14
5.84,0.0,0.0,0.0,6.44
6.3,0.0,0.0,0.0,6.78
6.65,0.0,0.0,0.0,7.19
6.96,0.0,0.0,0.0,7.61
7.19,0.0,0.0,0.0,8.08
7.38,0.0,0.0,0.0,8.45
7.57,0.0,0.0,0.0,8.79
7.78,0.0,0.0,0.0,9.1
8.1,0.0,0.0,0.0,9.39
8.47,0.0,0.0,0.0,9.64
8.86,0.0,0.0,0.0,9.89
9.09,0.0,0.0,0.0,10.22
9.22,0.0,0.0,0.0,10.44
9.38,0.0,0.0,0.0,10.82
9.5,0.0,0.0,0.0,11.3
9.64,0.0,0.0,0.0,11.48
9.8,0.0,0.0,0.0,11.58
9.98,0.0,0.0,0.0,11.73
10.15,0.0,0.0,0.0,11.92
10.31,0.0,0.0,0.0,12.08
10.44,0.0,0.0,0.0,12.24
10.56,0.0,0.0,0.0,12.37
10.64,0.0,0.0,0.0,12.46
10.72,0.0,0.0,0.0,12.52
10.81,0.0,0.0,0.0,12.58
10.92,0.0,0.0,0.0,12.66
11.03,0.0,0.0,0.0,12.73
11.18,0.0,0.0,0.0,12.78
11.44,0.0,0.0,0.0,12.84
11.72,0.0,0.0,0.0,12.9
11.9,0.0,0.0,0.0,12.97
12.09,0.0,0.0,0.0,13.03
12.38,0.0,0.0,0.0,13.1
12.56,0.0,0.0,0.0,13.18
12.85,0.0,0.0,0.0,13.25
13.1,0.0,0.0,0.0,13.31
13.31,0.0,0.0,0.0,13.37
13.5,0.0,0.0,0.0,13.43
13.68,0.0,0.0,0.0,13.5
13.84,0.0,0.0,0.0,13.57
14.01,0.0,0.0,0.0,13.66
14.14,0.0,0.0,0.0,13.76
14.27,0.0,0.0,0.0,13.85
14.36,0.0,0.0,0.0,13.95
14.44,0.0,0.0,0.0,14.05
14.52,0.0,0.0,0.0,14.12
14.57,0.0,0.0,0.0,14.17
14.61,0.0,0.0,0.0,14.21
14.65,0.0,0.0,0.0,14.24
14.68,0.0,0.0,0.0,14.26
14.68,0.0,0.0,0.0,14.27
14.69,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.71,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
14.72,0.0,0.0,0.0,14.28
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
